Trial_number,Chosen_castle,Chosen_location,Correct_location,Accuracy,Number_of_doors,RT,Current_orientation,Current_color,Current_size,First_feature,Second_feature,Third_feature,Participant_size,Participant_orientation,Participant_number,Participant_gender,Early_exit
26,1,1,1,1,2,1.083301699999538,20.0,6,0.14,orientation,size,color,0.30000000000000004,20.0,7,female,0
27,1,0,1,0,2,1.466133500000069,47.0,14,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
28,1,0,1,0,2,2.873176699999931,60.5,19,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
29,1,1,0,0,2,3.242391200000384,-2.5,15,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
30,1,0,0,1,2,2.2601864999996906,-34.0,17,0.1,orientation,size,color,0.30000000000000004,20.0,7,female,0
31,1,0,0,1,2,0.567182199999479,-25.0,18,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
32,1,0,0,1,2,0.633847699999933,-29.5,20,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
33,1,0,0,1,2,1.300356799999463,-88.0,14,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
34,1,0,0,1,2,2.067626900000505,-2.5,13,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
35,1,0,0,1,2,1.2839043000003585,-25.0,21,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
36,1,0,0,1,2,0.9673842000001969,-88.0,19,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
37,1,1,1,1,2,1.4507406000002447,56.0,21,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
38,1,0,0,1,2,1.2349900999997772,-70.0,24,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
39,1,1,0,0,2,4.001105199999984,-61.0,7,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
40,1,0,0,1,2,1.4265278000002581,-34.0,5,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
41,1,1,0,0,2,2.232933199999934,2.0,13,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
42,1,1,1,1,2,1.493601000000126,87.5,18,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
43,1,1,0,0,2,1.0507802000001902,11.0,20,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
44,1,1,1,1,2,2.225825900000018,38.0,4,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
45,1,1,1,1,2,0.9831933999994362,60.5,8,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
46,1,0,1,0,2,2.7508204000005207,78.5,22,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
47,1,0,0,1,2,5.22494209999968,-7.0,11,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
48,1,1,1,1,2,1.5003200999999535,56.0,10,0.1,orientation,size,color,0.30000000000000004,20.0,7,female,0
49,1,1,1,1,2,1.2006578000000445,29.0,6,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
50,1,1,1,1,2,0.8002185999994254,51.5,2,0.1,orientation,size,color,0.30000000000000004,20.0,7,female,0
51,1,0,0,1,2,1.5830324999997174,-7.0,20,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
52,1,1,0,0,2,1.2838948999997228,11.0,5,0.14,orientation,size,color,0.30000000000000004,20.0,7,female,0
53,3,3,0,0,8,1.6494971000001897,-7.0,11,0.1,orientation,size,color,0.30000000000000004,20.0,7,female,0
54,2,1,0,0,4,1.666235699999561,-20.5,5,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
55,2,3,3,1,4,3.1487762000006114,38.0,4,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
56,2,2,3,0,4,0.99947659999998,60.5,8,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
57,2,3,3,1,4,2.8158199999998033,60.5,4,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
58,2,3,3,1,4,2.2336623999999574,69.5,24,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
59,2,2,2,1,4,1.83318700000018,69.5,20,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
60,2,0,1,0,4,3.1998537999998007,-11.5,10,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
61,2,2,3,0,4,1.6996471000002202,33.5,0,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
62,2,3,2,0,4,1.515997200000129,24.5,12,0.1,orientation,size,color,0.30000000000000004,20.0,7,female,0
63,2,0,1,0,4,1.8994882999995752,-43.0,22,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
64,2,2,2,1,4,3.6825846000001548,47.0,19,0.14,orientation,size,color,0.30000000000000004,20.0,7,female,0
65,2,1,1,1,4,3.550434700000551,-65.5,2,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
66,2,1,1,1,4,7.73350389999996,-11.5,8,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
67,2,0,1,0,4,2.0337620000000243,-70.0,9,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
68,2,1,1,1,4,1.983217899999545,-74.5,24,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
69,2,1,1,1,4,1.6178037999998196,-74.5,1,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
70,2,1,1,1,4,6.383435300000201,-65.5,21,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
71,2,1,1,1,4,2.1334647000003315,-7.0,20,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
72,2,0,0,1,4,2.0337317999992592,-61.0,4,0.14,orientation,size,color,0.30000000000000004,20.0,7,female,0
73,2,0,0,1,4,1.2508582000000388,-52.0,16,0.14,orientation,size,color,0.30000000000000004,20.0,7,female,0
74,2,1,1,1,4,2.1165124999997715,-74.5,1,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
75,2,1,1,1,4,2.1002832000003764,-56.5,5,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
76,2,1,0,0,4,1.5325960999998642,-56.5,10,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
77,2,3,2,0,4,2.83256799999981,51.5,21,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
78,2,1,1,1,4,1.2991111999999703,-38.5,11,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
79,2,2,3,0,4,1.9661175999999614,65.0,18,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
80,2,0,0,1,4,2.6826765999994677,-88.0,17,0.1,orientation,size,color,0.30000000000000004,20.0,7,female,0
81,2,1,1,1,4,1.717455100000734,-83.5,9,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
82,2,2,1,0,4,3.3504270999992514,6.5,9,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
83,2,1,1,1,4,2.2835355999995954,-47.5,18,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
84,2,2,2,1,4,5.100459299999784,20.0,5,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
85,2,1,1,1,4,2.350711300000512,-79.0,3,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
86,2,1,0,0,4,1.8002220999997007,-34.0,0,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
87,2,1,0,0,4,5.849045500000102,-65.5,23,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
88,1,0,0,1,2,8.153610899999876,-34.0,20,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
89,1,0,0,1,2,1.7343456999997215,-70.0,6,0.14,orientation,size,color,0.30000000000000004,20.0,7,female,0
90,1,0,0,1,2,1.3000390999995943,-25.0,3,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
91,1,0,0,1,2,0.8841076999997313,-16.0,23,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
92,1,1,0,0,2,3.017458799999986,2.0,15,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
93,1,1,1,1,2,3.176243699999759,87.5,19,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
94,1,0,0,1,2,1.3340250999999625,-83.5,16,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
95,1,0,0,1,2,1.6502397999993264,-7.0,17,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
96,1,1,1,1,2,2.317215199999737,56.0,15,0.1,orientation,size,color,0.30000000000000004,20.0,7,female,0
97,1,0,0,1,2,2.633861000000252,-88.0,16,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
98,1,1,1,1,2,1.7837624000003416,51.5,7,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
99,1,0,0,1,2,1.4660619999995106,-83.5,19,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
100,1,1,1,1,2,1.3659277000006114,69.5,14,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
101,1,0,0,1,2,1.233999699999913,-38.5,16,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
102,1,1,1,1,2,1.5501290000001973,29.0,18,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
103,1,0,0,1,2,1.2512266000003365,-7.0,1,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
104,1,0,0,1,2,1.884277899999688,-70.0,0,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
105,1,0,0,1,2,1.2839027999998507,-2.5,23,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
106,1,1,1,1,2,2.083855599999879,69.5,16,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
107,1,1,1,1,2,1.184090799999467,29.0,2,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
108,1,0,0,1,2,1.566351699999359,-88.0,16,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
109,1,1,1,1,2,0.8838409999998476,38.0,2,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
110,1,0,0,1,2,1.2002807999997458,-65.5,4,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
111,1,0,0,1,2,3.133563000000322,-2.5,1,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
112,1,0,0,1,2,1.8497913000001063,-47.5,19,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
113,1,0,0,1,2,2.375532000000021,-47.5,2,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
114,1,0,0,1,2,1.4175551000007545,-25.0,13,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
115,1,1,1,1,2,1.3172627000003558,65.0,22,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
116,1,0,0,1,2,1.41615770000044,-34.0,23,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
117,1,0,0,1,2,1.0994887999995626,-56.5,22,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
118,1,1,1,1,2,1.800345899999229,87.5,12,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
119,1,0,0,1,2,1.0005676999999196,-70.0,14,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
120,1,1,1,1,2,1.067706900000303,74.0,18,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
121,1,0,0,1,2,1.0342009000005419,-34.0,20,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
122,1,0,0,1,2,1.200110400000085,-74.5,19,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
123,1,1,0,0,2,1.0014046000005692,15.5,11,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
124,2,2,0,0,4,2.798702200000662,15.5,13,0.14,orientation,size,color,0.30000000000000004,20.0,7,female,0
125,2,2,3,0,4,2.4158391999999367,83.0,16,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
126,2,2,3,0,4,2.4488834999992832,87.5,8,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
127,2,3,2,0,4,3.664873300000181,78.5,20,0.14,orientation,size,color,0.30000000000000004,20.0,7,female,0
128,2,2,2,1,4,3.1492017999999007,65.0,2,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
129,2,3,3,1,4,1.1331286000004184,33.5,8,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
130,2,0,0,1,4,2.7172617999995055,-52.0,5,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
131,2,1,0,0,4,1.7829487999997582,-79.0,12,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
132,2,3,1,0,4,2.2320489999992787,6.5,14,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
133,2,0,1,0,4,5.483690999999453,-34.0,19,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
134,2,2,2,1,4,1.9992855000000418,65.0,12,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
135,2,1,1,1,4,1.5336190999996688,-25.0,15,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
136,2,1,1,1,4,1.417666199999985,-43.0,8,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
137,2,0,0,1,4,1.749428799999805,-47.5,3,0.1,orientation,size,color,0.30000000000000004,20.0,7,female,0
138,2,1,1,1,4,2.1506553999997777,-74.5,22,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
139,2,3,2,0,4,2.3006732000003467,56.0,13,0.14,orientation,size,color,0.30000000000000004,20.0,7,female,0
140,2,3,1,0,4,2.149276099999952,15.5,3,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
141,2,2,2,1,4,3.432214500000555,78.5,22,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
142,2,2,2,1,4,2.5989759000003687,56.0,5,0.1,orientation,size,color,0.30000000000000004,20.0,7,female,0
143,2,0,1,0,4,4.416720899999746,-65.5,3,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
144,2,1,0,0,4,2.099588899999617,-83.5,20,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
145,2,2,3,0,4,1.9001475000004575,65.0,11,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
146,2,2,0,0,4,5.066327100000308,11.0,24,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
147,2,1,1,1,4,3.6152830999999424,-65.5,20,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
148,2,1,1,1,4,1.2834327999999005,-20.5,5,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
149,2,1,0,0,4,1.733586600000308,-25.0,24,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
150,2,3,3,1,4,2.8008357999997315,38.0,9,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
151,2,1,0,0,4,2.766095099999802,-2.5,3,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
152,2,0,0,1,4,5.9003335999996125,-16.0,5,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
153,2,3,3,1,4,2.3829320000004373,47.0,9,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
154,2,1,0,0,4,1.6500852999997733,-38.5,3,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
155,2,3,0,0,4,2.9658227999998417,6.5,10,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
156,2,0,0,1,4,2.1333036999994874,-34.0,21,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
157,2,0,1,0,4,2.367393400000765,-2.5,9,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
158,2,2,2,1,4,2.066045700000359,24.5,17,0.1,orientation,size,color,0.30000000000000004,20.0,7,female,0
159,2,3,1,0,4,3.083806999999979,2.0,11,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
160,2,0,1,0,4,3.432673700000123,-70.0,5,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
161,2,1,0,0,4,4.482268099999601,-56.5,24,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
162,2,0,0,1,4,3.8489228999997067,-79.0,16,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
163,2,3,2,0,4,3.3004767000002175,83.0,17,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
164,2,1,0,0,4,2.8652259000000413,-7.0,13,0.14,orientation,size,color,0.30000000000000004,20.0,7,female,0
165,2,0,1,0,4,2.632160600000134,-70.0,2,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
166,2,2,2,1,4,2.133272600000055,83.0,21,0.14,orientation,size,color,0.30000000000000004,20.0,7,female,0
167,2,3,3,1,4,6.800695499999165,78.5,20,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
168,2,0,1,0,4,5.483669400000508,-7.0,3,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
169,2,0,1,0,4,3.765440799999851,-65.5,12,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
170,2,0,0,1,4,2.4995333999995637,-34.0,21,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
171,2,3,3,1,4,3.4674135000004753,24.5,18,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
172,2,0,0,1,4,5.216628400000445,-47.5,22,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
173,2,2,3,0,4,4.683569800000441,33.5,1,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
174,2,3,3,1,4,2.649184100000639,29.0,20,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
175,2,1,1,1,4,2.4011031000000003,-2.5,7,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
176,2,3,3,1,4,2.0165681999997105,33.5,24,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
177,2,0,0,1,4,2.5506083999998737,-25.0,23,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
178,2,0,0,1,4,2.983131599999979,-16.0,2,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
179,2,0,1,0,4,2.9663634999997157,-47.5,3,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
180,2,3,3,1,4,3.6167794000002687,29.0,13,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
181,2,0,0,1,4,3.567462100000739,-83.5,22,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
182,2,2,3,0,4,3.1829412000006414,65.0,17,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
183,2,1,1,1,4,1.3324302999990323,-56.5,4,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
184,2,0,1,0,4,3.666377800000191,-74.5,17,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
185,2,0,1,0,4,3.1158639999994193,-61.0,1,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
186,2,2,2,1,4,2.167097499999727,69.5,5,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
187,2,2,2,1,4,1.1498926000003848,78.5,16,0.14,orientation,size,color,0.30000000000000004,20.0,7,female,0
188,2,3,2,0,4,2.88379999999961,42.5,11,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
189,2,0,0,1,4,6.633626200000435,-47.5,10,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
190,2,3,3,1,4,2.866673799999262,74.0,19,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
191,2,1,0,0,4,2.7171378999992157,-56.5,17,0.1,orientation,size,color,0.30000000000000004,20.0,7,female,0
192,2,3,0,0,4,3.34895829999914,15.5,8,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
193,2,3,2,0,4,2.749842199998966,20.0,17,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
194,2,3,3,1,4,4.1832166999993206,65.0,23,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
195,2,3,2,0,4,2.333336600000621,42.5,23,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
196,2,3,2,0,4,12.799349599999914,29.0,17,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
197,2,3,1,0,4,5.266310499999236,2.0,16,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
198,2,1,1,1,4,1.750962800000707,-2.5,20,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
199,2,2,2,1,4,2.54986529999951,20.0,13,0.1,orientation,size,color,0.30000000000000004,20.0,7,female,0
200,2,3,3,1,4,4.117129599999316,29.0,15,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
201,2,0,0,1,4,2.7331231999996817,-61.0,20,0.26,orientation,size,color,0.30000000000000004,20.0,7,female,0
202,2,1,1,1,4,2.6008008000007976,-25.0,12,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
203,2,3,3,1,4,2.0675780000001396,56.0,24,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
204,2,0,1,0,4,2.566495199998826,-88.0,8,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
205,2,1,1,1,4,1.5657305999993696,-25.0,9,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
206,2,3,2,0,4,2.016844100000526,38.0,22,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
207,2,0,0,1,4,4.4322250000004715,-52.0,19,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
208,2,3,3,1,4,2.766399000000092,87.5,23,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
209,2,0,1,0,4,4.550170399999843,-61.0,12,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
210,2,1,1,1,4,1.6489772999993875,-47.5,7,0.38,orientation,size,color,0.30000000000000004,20.0,7,female,0
211,2,0,1,0,4,2.900565699999788,-56.5,16,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
212,2,0,0,1,4,2.732710099999167,-38.5,3,0.18000000000000002,orientation,size,color,0.30000000000000004,20.0,7,female,0
213,2,3,1,0,4,8.050888400000986,2.0,20,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
214,2,3,3,1,4,4.516252700001132,24.5,11,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
215,2,1,0,0,4,3.9165329999996175,-2.5,19,0.1,orientation,size,color,0.30000000000000004,20.0,7,female,0
216,2,0,1,0,4,6.5164826000000176,-79.0,14,0.30000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
217,2,1,1,1,4,2.2994385000001785,-38.5,21,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
218,2,1,1,1,4,5.067796799999996,-25.0,23,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
219,2,1,1,1,4,0.849953099999766,-79.0,24,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
220,2,0,0,1,4,1.2158144999993965,-7.0,17,0.1,orientation,size,color,0.30000000000000004,20.0,7,female,0
221,2,2,3,0,4,3.167373399999633,33.5,12,0.42000000000000004,orientation,size,color,0.30000000000000004,20.0,7,female,0
222,2,3,3,1,4,1.9660602999992989,29.0,8,0.3400000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
223,2,1,1,1,4,2.6673570000002655,-52.0,20,0.4600000000000001,orientation,size,color,0.30000000000000004,20.0,7,female,0
224,2,2,2,1,4,2.250564399999348,74.0,24,0.22000000000000003,orientation,size,color,0.30000000000000004,20.0,7,female,0
225,2,0,0,1,4,1.8004801999995834,-16.0,23,0.14,orientation,size,color,0.30000000000000004,20.0,7,female,0
