Trial_number,Chosen_castle,Chosen_location,Correct_location,Accuracy,Number_of_doors,RT,Current_orientation,Current_color,Current_size,First_feature,Second_feature,Third_feature,Participant_size,Participant_orientation,Participant_number,Participant_gender,Early_exit
40,1,0,0,1,2,1.033781199999794,-20.5,2,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
41,2,3,3,1,4,3.16626210000004,6.5,3,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
42,2,2,2,1,4,1.0840241999999307,60.5,10,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
43,2,0,0,1,4,2.7162029999999504,-88.0,23,0.1,orientation,size,color,0.38,-11.5,4,male,1
44,2,0,0,1,4,1.1497534000000087,-65.5,20,0.1,orientation,size,color,0.38,-11.5,4,male,1
45,2,1,3,0,4,3.7667427000001226,-7.0,1,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
46,2,3,2,0,4,1.8321144000001368,29.0,14,0.26,orientation,size,color,0.38,-11.5,4,male,1
47,2,0,0,1,4,4.066043299999819,-88.0,3,0.26,orientation,size,color,0.38,-11.5,4,male,1
48,2,2,2,1,4,2.7336865000002035,74.0,24,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
49,2,2,2,1,4,1.5174315999997816,69.5,7,0.1,orientation,size,color,0.38,-11.5,4,male,1
50,2,3,3,1,4,1.5830449000000044,11.0,1,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
51,2,1,1,1,4,1.4997490000000653,-20.5,16,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
52,2,2,2,1,4,2.9831004999996367,60.5,18,0.1,orientation,size,color,0.38,-11.5,4,male,1
53,2,0,0,1,4,2.999974800000018,-88.0,21,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
54,2,2,2,1,4,2.2166775999999118,24.5,6,0.1,orientation,size,color,0.38,-11.5,4,male,1
55,2,2,2,1,4,2.6003332999998747,2.0,6,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
56,2,0,0,1,4,3.3501765999999407,-88.0,13,0.14,orientation,size,color,0.38,-11.5,4,male,1
57,2,0,0,1,4,2.3185554000001503,-52.0,15,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
58,2,1,1,1,4,1.6333617000000231,-20.5,13,0.38,orientation,size,color,0.38,-11.5,4,male,1
59,2,1,1,1,4,1.4327868999998827,-16.0,9,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
60,2,0,0,1,4,2.8503366999998434,-16.0,20,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
61,2,0,0,1,4,2.3338674999999967,-43.0,14,0.26,orientation,size,color,0.38,-11.5,4,male,1
62,2,0,0,1,4,1.3495490999998765,-29.5,7,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
63,2,2,2,1,4,1.2168539999997847,33.5,9,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
64,2,3,3,1,4,1.4340428999998949,74.0,5,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
65,2,2,2,1,4,1.117239199999858,65.0,10,0.26,orientation,size,color,0.38,-11.5,4,male,1
66,2,3,3,1,4,1.4671321999999236,47.0,4,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
67,3,0,1,0,8,3.798736700000063,-34.0,19,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
68,3,4,5,0,8,4.749265200000082,83.0,19,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
69,3,0,0,1,8,1.7826043999998546,-52.0,8,0.14,orientation,size,color,0.38,-11.5,4,male,1
70,3,2,1,0,8,3.1516990999998598,-16.0,22,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
71,3,5,6,0,8,6.565468199999941,56.0,12,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
72,3,1,0,0,8,1.4166896000001543,-70.0,9,0.14,orientation,size,color,0.38,-11.5,4,male,1
73,3,2,0,0,8,7.498389999999745,-52.0,6,0.1,orientation,size,color,0.38,-11.5,4,male,1
74,3,2,5,0,8,3.315703400000075,-2.5,16,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
75,3,6,7,0,8,2.5487505000000965,-7.0,17,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
76,3,2,1,0,8,4.299215300000014,-52.0,16,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
77,2,2,2,1,4,1.2154977000000144,20.0,21,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
78,2,2,2,1,4,1.2157975999998598,56.0,9,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
79,2,2,2,1,4,0.5162780999999086,42.5,4,0.14,orientation,size,color,0.38,-11.5,4,male,1
80,2,2,3,0,4,0.9164245000001756,83.0,9,0.38,orientation,size,color,0.38,-11.5,4,male,1
81,3,4,5,0,8,4.131714500000271,6.5,16,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
82,3,5,4,0,8,3.1317740999998023,6.5,0,0.14,orientation,size,color,0.38,-11.5,4,male,1
83,3,6,4,0,8,4.283410399999866,33.5,7,0.26,orientation,size,color,0.38,-11.5,4,male,1
84,3,1,1,1,8,6.667442999999821,-83.5,24,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
85,3,1,2,0,8,1.6667566999999508,-47.5,12,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
86,3,0,1,0,8,4.047502500000064,-70.0,21,0.26,orientation,size,color,0.38,-11.5,4,male,1
87,3,2,2,1,8,5.365743700000166,-56.5,6,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
88,3,2,2,1,8,1.216608499999893,-61.0,3,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
89,3,1,0,0,8,2.8165767999998934,-47.5,0,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
90,3,4,4,1,8,4.066047299999809,74.0,1,0.26,orientation,size,color,0.38,-11.5,4,male,1
91,3,5,4,0,8,2.0158887000002323,15.5,4,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
92,3,6,6,1,8,4.3155098000002,42.5,4,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
93,3,4,4,1,8,2.4167591000000357,74.0,11,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
94,3,2,7,0,8,2.9004041999996844,-2.5,20,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
95,3,2,5,0,8,1.5981689000000188,-7.0,14,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
96,3,7,3,0,8,2.232645600000069,-47.5,21,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
97,1,0,0,1,2,1.7567338999997446,-47.5,5,0.14,orientation,size,color,0.38,-11.5,4,male,1
98,1,0,0,1,2,1.0496948999998494,-74.5,2,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
99,1,1,1,1,2,0.5173150999999052,38.0,24,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
100,1,1,1,1,2,0.7168699999997443,33.5,22,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
101,1,0,0,1,2,0.8503982000001997,-74.5,21,0.14,orientation,size,color,0.38,-11.5,4,male,1
102,1,0,0,1,2,0.9168926000002102,-56.5,2,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
103,1,0,0,1,2,1.1677302000002783,-79.0,18,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
104,1,0,0,1,2,0.8995899000001373,-70.0,6,0.38,orientation,size,color,0.38,-11.5,4,male,1
105,1,0,0,1,2,0.999891899999966,-83.5,10,0.38,orientation,size,color,0.38,-11.5,4,male,1
106,1,1,1,1,2,0.717623999999887,51.5,8,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
107,1,1,1,1,2,0.9177636999997958,47.0,4,0.14,orientation,size,color,0.38,-11.5,4,male,1
108,1,1,1,1,2,0.416816800000106,65.0,1,0.26,orientation,size,color,0.38,-11.5,4,male,1
109,1,1,1,1,2,0.6667537999996966,20.0,22,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
110,1,1,1,1,2,0.4666584999999941,29.0,2,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
111,1,0,0,1,2,1.0509511000000202,-70.0,21,0.26,orientation,size,color,0.38,-11.5,4,male,1
112,1,1,1,1,2,0.8839911000000029,15.5,12,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
113,1,1,1,1,2,0.8835008999999445,42.5,10,0.1,orientation,size,color,0.38,-11.5,4,male,1
114,1,0,1,0,2,1.083598400000028,-2.5,19,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
115,2,3,3,1,4,2.2162419999999656,65.0,16,0.38,orientation,size,color,0.38,-11.5,4,male,1
116,2,1,3,0,4,6.032406499999979,-11.5,0,0.38,orientation,size,color,0.38,-11.5,4,male,1
117,3,0,0,1,8,3.981473200000437,-34.0,1,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
118,3,1,0,0,8,1.7669470000000729,-16.0,2,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
119,3,6,6,1,8,3.2818598000003476,69.5,7,0.38,orientation,size,color,0.38,-11.5,4,male,1
120,3,0,0,1,8,2.6164646000001994,-20.5,4,0.1,orientation,size,color,0.38,-11.5,4,male,1
121,3,5,5,1,8,3.9162765999999465,74.0,13,0.26,orientation,size,color,0.38,-11.5,4,male,1
122,3,4,4,1,8,2.2163080999998783,74.0,12,0.14,orientation,size,color,0.38,-11.5,4,male,1
123,3,5,5,1,8,1.6673028000000158,20.0,13,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
124,3,6,5,0,8,1.3663986999999906,74.0,22,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
125,3,4,5,0,8,2.0818530000001374,38.0,17,0.14,orientation,size,color,0.38,-11.5,4,male,1
126,3,0,1,0,8,1.8164581999999427,-38.5,15,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
127,3,2,5,0,8,3.599271399999907,-2.5,23,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
128,3,5,5,1,8,1.0830424999999195,47.0,15,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
129,3,2,3,0,8,4.633601300000009,-56.5,14,0.38,orientation,size,color,0.38,-11.5,4,male,1
130,3,2,1,0,8,41.7331908000001,-52.0,17,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
131,2,3,3,1,4,2.332985300000473,42.5,21,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
132,2,2,2,1,4,1.4999518999993597,20.0,4,0.14,orientation,size,color,0.38,-11.5,4,male,1
133,2,2,2,1,4,1.5160318000007464,51.5,10,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
134,2,3,3,1,4,0.9494358000001739,6.5,14,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
135,2,2,0,0,4,5.866771400000289,-34.0,16,0.14,orientation,size,color,0.38,-11.5,4,male,1
136,2,0,0,1,4,21.49801369999932,-83.5,20,0.1,orientation,size,color,0.38,-11.5,4,male,1
137,2,1,2,0,4,7.600255700000162,-11.5,13,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
138,2,2,2,1,4,1.8326441000008344,60.5,13,0.14,orientation,size,color,0.38,-11.5,4,male,1
139,2,0,0,1,4,2.3004397000004246,-25.0,15,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
140,2,3,3,1,4,2.516472100000101,33.5,23,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
141,2,2,2,1,4,0.7500992000004771,78.5,15,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
142,2,1,0,0,4,1.4830277999999453,-88.0,6,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
143,2,2,2,1,4,1.7159278999997696,11.0,23,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
144,2,2,2,1,4,0.8172618999997212,78.5,13,0.26,orientation,size,color,0.38,-11.5,4,male,1
145,2,0,0,1,4,1.3666284999999334,-56.5,4,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
146,2,0,0,1,4,1.3332664000008663,-52.0,11,0.26,orientation,size,color,0.38,-11.5,4,male,1
147,2,2,2,1,4,1.150207099999534,24.5,2,0.26,orientation,size,color,0.38,-11.5,4,male,1
148,2,0,0,1,4,1.3332264999999097,-29.5,2,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
149,2,3,3,1,4,1.2670490000000427,87.5,17,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
150,2,2,2,1,4,2.383645200000501,2.0,16,0.14,orientation,size,color,0.38,-11.5,4,male,1
151,2,0,0,1,4,1.6337159999993673,-56.5,7,0.26,orientation,size,color,0.38,-11.5,4,male,1
152,2,0,0,1,4,1.1001679999999396,-61.0,12,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
153,2,3,3,1,4,1.767615100000512,15.5,15,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
154,2,0,0,1,4,1.8002808000001096,-83.5,9,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
155,2,0,1,0,4,1.2511556999997993,-79.0,14,0.38,orientation,size,color,0.38,-11.5,4,male,1
156,3,4,5,0,8,1.9323223000001235,74.0,22,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
157,3,4,7,0,8,1.6666690000001836,29.0,13,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
158,3,2,0,0,8,3.515160200000537,-74.5,2,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
159,3,5,7,0,8,1.300332800000433,42.5,17,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
160,3,2,1,0,8,2.799447500000497,-20.5,13,0.26,orientation,size,color,0.38,-11.5,4,male,1
161,3,5,4,0,8,1.0841637000003175,29.0,1,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
162,3,0,6,0,8,2.882358199999544,-7.0,0,0.38,orientation,size,color,0.38,-11.5,4,male,1
163,3,4,4,1,8,1.3827346999996735,56.0,0,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
164,3,5,4,0,8,1.016936999999416,38.0,8,0.26,orientation,size,color,0.38,-11.5,4,male,1
165,3,0,3,0,8,2.4147988999993686,-83.5,16,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
166,3,4,4,1,8,1.8989206999995076,74.0,6,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
167,3,1,3,0,8,1.8992416000000958,-61.0,23,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
168,3,3,1,0,8,0.8494673000004695,-79.0,13,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
169,3,2,6,0,8,0.3658261999999013,38.0,1,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
170,3,1,1,1,8,0.8996782000003805,-74.5,13,0.14,orientation,size,color,0.38,-11.5,4,male,1
171,3,2,1,0,8,0.999928500000351,-34.0,18,0.14,orientation,size,color,0.38,-11.5,4,male,1
172,3,4,4,1,8,1.4997120999996696,83.0,5,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
173,3,0,4,0,8,2.1999924000001556,-2.5,4,0.1,orientation,size,color,0.38,-11.5,4,male,1
174,1,0,0,1,2,1.0577704000006634,-25.0,8,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
175,1,1,1,1,2,0.45069899999998597,74.0,21,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
176,1,0,0,1,2,1.265234500000588,-79.0,11,0.1,orientation,size,color,0.38,-11.5,4,male,1
177,1,0,0,1,2,1.5007571000005555,-88.0,14,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
178,1,0,0,1,2,0.8010242000000289,-83.5,19,0.26,orientation,size,color,0.38,-11.5,4,male,1
179,1,1,1,1,2,0.9162593000000925,74.0,2,0.1,orientation,size,color,0.38,-11.5,4,male,1
180,1,1,1,1,2,1.099657599999773,29.0,21,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
181,1,0,0,1,2,6.1179825999997774,-56.5,1,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
182,1,1,1,1,2,1.650850399999399,51.5,23,0.14,orientation,size,color,0.38,-11.5,4,male,1
183,1,1,1,1,2,1.9677600999993956,60.5,10,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
184,1,1,1,1,2,1.5177651000003607,87.5,5,0.38,orientation,size,color,0.38,-11.5,4,male,1
185,1,0,1,0,2,2.0498649999999543,-2.5,23,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
186,1,1,1,1,2,1.542427399999724,15.5,2,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
187,1,0,0,1,2,0.8503183000002537,-79.0,6,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
188,1,1,1,1,2,0.9830395999997563,33.5,17,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
189,1,1,1,1,2,0.567141300000003,42.5,5,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
190,1,0,0,1,2,0.9500514999999723,-79.0,13,0.38,orientation,size,color,0.38,-11.5,4,male,1
191,1,0,0,1,2,0.9844840999994631,-74.5,21,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
192,1,0,0,1,2,1.0006735000006302,-52.0,4,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
193,1,0,0,1,2,1.2162678000004234,-79.0,21,0.1,orientation,size,color,0.38,-11.5,4,male,1
194,1,1,1,1,2,1.016498999999385,42.5,22,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
195,1,1,1,1,2,0.6335245000000214,65.0,2,0.38,orientation,size,color,0.38,-11.5,4,male,1
196,1,0,1,0,2,2.0827540000000226,-2.5,8,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
197,1,1,1,1,2,1.8412133000001631,69.5,2,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
198,1,1,1,1,2,1.0502614999995785,51.5,13,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
199,1,1,1,1,2,1.1507416999993438,42.5,23,0.14,orientation,size,color,0.38,-11.5,4,male,1
200,1,0,0,1,2,1.1334521999997378,-34.0,14,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
201,1,0,0,1,2,1.3337292000005618,-34.0,18,0.1,orientation,size,color,0.38,-11.5,4,male,1
202,1,1,1,1,2,1.8838329999998678,29.0,12,0.26,orientation,size,color,0.38,-11.5,4,male,1
203,1,1,1,1,2,1.0334907999995266,83.0,16,0.1,orientation,size,color,0.38,-11.5,4,male,1
204,1,0,0,1,2,1.2822103999997125,-65.5,19,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
205,1,1,1,1,2,1.6339779999998427,24.5,15,0.38,orientation,size,color,0.38,-11.5,4,male,1
206,1,0,0,1,2,1.8831256000003123,-25.0,22,0.38,orientation,size,color,0.38,-11.5,4,male,1
207,1,0,0,1,2,1.1510215999996944,-70.0,12,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
208,1,1,1,1,2,1.1841618999997081,83.0,24,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
209,1,0,0,1,2,1.1838805999996111,-79.0,21,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
210,1,1,1,1,2,1.4504237999999532,42.5,16,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
211,1,1,1,1,2,5.833161999999902,-11.5,12,0.26,orientation,size,color,0.38,-11.5,4,male,1
212,1,1,1,1,2,1.1333732000002783,60.5,24,0.38,orientation,size,color,0.38,-11.5,4,male,1
213,1,1,0,0,2,3.383458999999675,-20.5,7,0.38,orientation,size,color,0.38,-11.5,4,male,1
214,2,2,3,0,4,1.1828266000002259,2.0,14,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
215,2,1,1,1,4,1.2664853000005678,-52.0,15,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
216,2,1,1,1,4,0.9506262999993851,-65.5,6,0.38,orientation,size,color,0.38,-11.5,4,male,1
217,2,1,0,0,4,0.6503613000004407,-74.5,21,0.26,orientation,size,color,0.38,-11.5,4,male,1
218,2,0,3,0,4,1.4662109000000783,-11.5,15,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
219,1,0,0,1,2,0.8412969999999405,-61.0,19,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
220,1,0,0,1,2,0.7004464999999982,-34.0,9,0.38,orientation,size,color,0.38,-11.5,4,male,1
221,1,1,1,1,2,0.7510846999994101,56.0,7,0.26,orientation,size,color,0.38,-11.5,4,male,1
222,1,1,1,1,2,1.667081199999302,83.0,12,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
223,1,1,1,1,2,0.5157079999999041,74.0,15,0.14,orientation,size,color,0.38,-11.5,4,male,1
224,1,1,1,1,2,2.6338857000000644,2.0,3,0.22000000000000003,orientation,size,color,0.38,-11.5,4,male,1
225,1,0,0,1,2,0.8670274999994945,-56.5,0,0.3400000000000001,orientation,size,color,0.38,-11.5,4,male,1
226,1,0,0,1,2,0.9503406000003451,-56.5,15,0.1,orientation,size,color,0.38,-11.5,4,male,1
227,1,0,0,1,2,0.9838057999995726,-88.0,9,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
228,1,1,1,1,2,1.3337946999999986,83.0,17,0.14,orientation,size,color,0.38,-11.5,4,male,1
229,1,0,0,1,2,1.3348107000001619,-83.5,9,0.42000000000000004,orientation,size,color,0.38,-11.5,4,male,1
230,1,1,1,1,2,0.8671418999992966,65.0,14,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
231,1,0,0,1,2,0.9672329000004538,-79.0,1,0.18000000000000002,orientation,size,color,0.38,-11.5,4,male,1
232,1,0,1,0,2,1.1341063999998369,-11.5,0,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
233,3,1,0,0,8,2.166738100000657,-56.5,12,0.14,orientation,size,color,0.38,-11.5,4,male,1
234,3,4,4,1,8,1.6322074999998222,74.0,10,0.30000000000000004,orientation,size,color,0.38,-11.5,4,male,1
235,3,0,1,0,8,1.5505025000002206,-70.0,15,0.14,orientation,size,color,0.38,-11.5,4,male,1
236,3,2,2,1,8,2.74906270000065,-79.0,7,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
237,3,0,1,0,8,1.9333006999995632,-70.0,23,0.26,orientation,size,color,0.38,-11.5,4,male,1
238,3,0,1,0,8,1.2320669999999154,-20.5,23,0.26,orientation,size,color,0.38,-11.5,4,male,1
239,3,2,6,0,8,6.19872260000011,-2.5,1,0.4600000000000001,orientation,size,color,0.38,-11.5,4,male,1
240,3,1,3,0,8,3.46710560000065,-52.0,21,0.38,orientation,size,color,0.38,-11.5,4,male,1
