Trial_number,Chosen_castle,Chosen_location,Correct_location,Accuracy,Number_of_doors,RT,Current_orientation,Current_color,Current_size,First_feature,Second_feature,Third_feature,Participant_size,Participant_orientation,Participant_number,Participant_gender,Early_exit,Training_time,Meta_trial,Participant_age
15,2,0,1,0,4,1.7832550999992236,74.0,17,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
16,2,3,2,0,4,2.9323168000000805,-70.0,4,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
17,2,3,3,1,4,4.167372500000056,-70.0,15,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
18,2,0,2,0,4,4.384104700000535,20.0,2,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
19,2,0,0,1,4,2.516186800000469,-74.5,2,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
20,2,1,3,0,4,1.9010641000004398,-52.0,17,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
21,2,2,1,0,4,2.334318400000484,69.5,21,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
22,2,3,0,0,4,2.150221899999451,74.0,0,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
23,1,1,1,1,2,5.124705300000642,74.0,12,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
24,1,0,1,0,2,2.399725400000534,-65.5,2,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
25,1,0,0,1,2,1.7246052999998938,-79.0,20,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
26,1,1,1,1,2,0.9167639999996027,-79.0,24,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
27,1,0,0,1,2,1.1331725999998525,-88.0,0,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
28,1,1,0,0,2,1.149588500000391,15.5,20,0.26,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
29,1,1,0,0,2,2.091311200000746,29.0,6,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
30,1,1,0,0,2,1.525206799999978,56.0,0,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
31,1,1,0,0,2,2.5408008000003974,51.5,23,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
32,1,1,1,1,2,2.876317100000051,42.5,22,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
33,1,1,0,0,2,1.0667740999997477,2.0,12,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
34,1,1,0,0,2,1.6098416999993788,78.5,20,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
35,1,1,1,1,2,2.556998900000508,33.5,22,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
36,1,0,1,0,2,2.6836077999996633,-43.0,12,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
37,1,1,0,0,2,2.126634099999137,-56.5,7,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
38,1,0,0,1,2,1.909409500000038,87.5,9,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
39,1,0,0,1,2,1.0849481000004744,-83.5,6,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
40,1,1,1,1,2,1.6157241999999314,-74.5,15,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
41,1,1,1,1,2,1.4009437000004255,6.5,5,0.42000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
42,1,0,0,1,2,1.3333425999999236,24.5,8,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
43,1,1,1,1,2,1.5164747999997417,69.5,24,0.42000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
44,1,0,0,1,2,1.3006900000000314,-61.0,21,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
45,1,0,0,1,2,0.9176692999999432,-79.0,2,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
46,1,1,1,1,2,1.2671525999994628,-47.5,22,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
47,1,1,1,1,2,1.8329916000002413,42.5,24,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
48,2,1,0,0,4,3.0666557000004104,-65.5,10,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
49,2,2,1,0,4,1.3829429999996137,20.0,14,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
50,2,3,2,0,4,1.8999708999999712,-47.5,8,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
51,2,2,2,1,4,3.6840406000001167,74.0,8,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
52,2,2,1,0,4,1.649290999999721,-2.5,17,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
53,2,0,0,1,4,5.150167300000248,-61.0,10,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
54,2,0,1,0,4,1.3672151999999187,51.5,13,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
55,2,2,3,0,4,3.183546400000523,-47.5,20,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
56,2,0,0,1,4,1.5998691999993753,69.5,5,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
57,2,2,2,1,4,1.9837197999995624,-25.0,1,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
58,2,2,1,0,4,1.0668213999997533,-7.0,14,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
59,2,1,0,0,4,1.8315849999999045,-52.0,2,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
60,2,2,2,1,4,2.115111600000091,24.5,12,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
61,2,0,1,0,4,1.3680315000001428,-52.0,24,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
62,2,1,0,0,4,1.0490485999998782,-74.5,8,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
63,2,2,0,0,4,1.416815300000053,69.5,9,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
64,2,3,3,1,4,2.4161851999997452,2.0,24,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
65,2,2,3,0,4,1.9017260999999053,20.0,23,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
66,2,3,0,0,4,1.4998663999995188,-52.0,4,0.26,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
67,2,1,1,1,4,5.216588100000081,56.0,14,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
68,2,1,3,0,4,1.3000910000000658,-79.0,21,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
69,2,1,0,0,4,2.5171308999997564,-70.0,2,0.26,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
70,2,3,3,1,4,3.882617499999469,-47.5,17,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
71,2,1,2,0,4,2.084027700000661,33.5,7,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
72,2,2,3,0,4,1.9173350999999457,-47.5,14,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
73,2,2,3,0,4,2.765759099999741,87.5,24,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
74,2,1,1,1,4,2.2657208000000537,-2.5,14,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
75,2,2,2,1,4,4.48402840000017,60.5,7,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
76,2,2,0,0,4,0.9000280000000203,65.0,1,0.26,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
77,2,0,2,0,4,3.5833769999999276,11.0,11,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
78,2,2,1,0,4,1.4500451999992947,42.5,15,0.26,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
79,2,1,3,0,4,2.0324290999997174,-65.5,13,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
80,2,2,3,0,4,4.033237699999518,-2.5,13,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
81,2,0,0,1,4,1.833548000000519,38.0,4,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
82,2,0,0,1,4,0.8342953000001216,74.0,12,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
83,2,3,2,0,4,5.134372900000017,-70.0,4,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
84,2,0,0,1,4,2.982754699999532,-16.0,7,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
85,2,1,2,0,4,1.2672730000003867,33.5,7,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
86,2,1,1,1,4,1.8496838999999454,-34.0,21,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
87,2,0,0,1,4,1.2337527999998201,83.0,2,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
88,2,0,0,1,4,1.1341639000002033,20.0,1,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
89,2,0,1,0,4,1.0338811999999962,69.5,13,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
90,2,3,1,0,4,2.948975999999675,47.0,20,0.26,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
91,2,2,3,0,4,1.481678500000271,-2.5,24,0.42000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
92,2,3,0,0,4,3.333778500000335,65.0,2,0.26,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
93,2,1,2,0,4,2.6666893999999957,-25.0,1,0.42000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
94,2,2,3,0,4,1.2161342999997942,-38.5,21,0.42000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
95,2,3,3,1,4,0.9332696000001306,-52.0,19,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
96,2,3,2,0,4,0.7496337000002313,-65.5,8,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
97,2,3,3,1,4,1.2489038000003347,-52.0,24,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
98,2,1,0,0,4,1.365910999999869,33.5,9,0.26,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
99,2,0,0,1,4,1.3662670000003345,65.0,4,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
100,2,0,2,0,4,0.8167224999997416,51.5,1,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
101,2,2,1,0,4,3.733236700000816,-2.5,14,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
102,2,0,2,0,4,5.249973699999828,-34.0,5,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
103,2,0,1,0,4,1.2492464000006294,42.5,21,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
104,2,2,2,1,4,2.1486489000008078,11.0,12,0.42000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
105,2,0,0,1,4,1.4668134000003192,-47.5,9,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
106,2,3,0,0,4,3.483499599999959,6.5,12,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
107,2,0,1,0,4,1.3327031999997416,65.0,19,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
108,2,0,0,1,4,1.9331131999997524,-52.0,9,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
109,2,2,2,1,4,1.3175697999995464,51.5,3,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
110,2,0,1,0,4,2.2995872999999847,-65.5,15,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
111,2,1,3,0,4,2.215717400000358,-43.0,20,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
112,2,2,3,0,4,1.232385900000736,-34.0,20,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
113,2,2,0,0,4,1.8000694000002113,-2.5,12,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
114,2,2,3,0,4,1.8328023000003668,6.5,19,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
115,2,3,1,0,4,7.632114200000615,-25.0,19,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
116,2,1,1,1,4,1.9161832999998296,-38.5,14,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
117,2,1,0,0,4,2.0664797999997973,-38.5,6,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
118,2,0,0,1,4,1.1659130999996705,-83.5,8,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
119,2,0,2,0,4,1.9004553000004307,-83.5,12,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
120,2,3,3,1,4,6.833337900000515,6.5,23,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
121,2,1,1,1,4,2.0001736999993227,-70.0,17,0.26,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
122,2,1,2,0,4,1.2827370999993946,-61.0,4,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
123,2,1,3,0,4,3.3664974000002985,-47.5,15,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
124,2,2,2,1,4,3.3997922000007748,69.5,1,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
125,2,2,1,0,4,1.8341232000002492,60.5,18,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
126,2,0,1,0,4,1.8325819000001502,-11.5,21,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
127,2,2,1,0,4,3.917057899999236,29.0,16,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
128,2,2,2,1,4,1.7162530000005063,-11.5,3,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
129,2,3,2,0,4,3.333116300000256,69.5,4,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
130,2,2,3,0,4,2.81635660000029,-7.0,13,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
131,2,2,3,0,4,2.2331990000002406,-43.0,13,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
132,2,2,2,1,4,12.282313499999873,78.5,6,0.42000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
133,2,1,1,1,4,1.3502987000001667,51.5,19,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
134,2,2,3,0,4,3.24973349999982,15.5,17,0.30000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
135,2,1,1,1,4,1.6838815999999497,24.5,23,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
136,2,2,0,0,4,1.5510842000003322,29.0,12,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
137,2,0,1,0,4,1.3991322000001674,-34.0,22,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
138,2,1,0,0,4,9.499952000000121,47.0,6,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
139,2,2,0,0,4,2.599588899999617,-34.0,7,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
140,2,2,3,0,4,1.3655951000000641,15.5,15,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
141,2,0,0,1,4,20.984271499999522,-74.5,8,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
142,2,2,3,0,4,1.617059799999879,-16.0,16,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
143,2,2,2,1,4,4.549502300000313,56.0,8,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
144,2,3,1,0,4,2.2344457999997758,56.0,22,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
145,2,0,1,0,4,4.649751799999649,-56.5,18,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
146,1,0,1,0,2,2.2092157999995834,83.0,17,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
147,1,0,0,1,2,2.7233529000004637,51.5,12,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
148,1,1,1,1,2,0.7355834999998478,74.0,8,0.4600000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
149,1,0,0,1,2,1.1988258999999744,-29.5,0,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
150,1,0,0,1,2,0.7840192000003299,83.0,23,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
151,1,1,0,0,2,1.2169913999996425,33.5,21,0.26,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
152,1,1,1,1,2,1.0085400999996637,42.5,15,0.42000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
153,1,0,0,1,2,0.9660549000000174,56.0,14,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
154,1,1,0,0,2,1.0666775000008784,42.5,22,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
155,1,1,1,1,2,1.6601173999997627,-74.5,17,0.42000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
156,1,0,0,1,2,0.9341846999996051,-7.0,12,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
157,1,1,1,1,2,0.9681720999997196,-47.5,20,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
158,1,1,1,1,2,0.7326104000003397,-88.0,1,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
159,1,1,1,1,2,1.0005640999997922,33.5,2,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
160,1,1,1,1,2,0.7669787999993787,20.0,12,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
161,1,1,1,1,2,0.6334444000003714,-47.5,1,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
162,1,0,0,1,2,1.1669402000006812,6.5,4,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
163,1,0,1,0,2,1.6835794000007809,56.0,20,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
164,1,0,0,1,2,1.373947600000065,74.0,21,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
165,1,1,0,0,2,1.0007439000000886,-25.0,12,0.26,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
166,1,1,1,1,2,1.243145600000389,29.0,19,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
167,1,0,0,1,2,1.1350470999996105,83.0,17,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
168,1,0,0,1,2,0.8663732000004529,42.5,1,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
169,1,1,1,1,2,1.3505735999997341,-79.0,19,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
170,1,1,1,1,2,0.783588399999644,24.5,8,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
171,1,0,0,1,2,1.1671640000004118,51.5,11,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
172,1,0,0,1,2,1.850166199999876,-70.0,20,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
173,1,1,0,0,2,0.9832823999995526,6.5,20,0.26,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
174,1,0,0,1,2,1.1748545000000377,-43.0,23,0.18000000000000002,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
175,1,0,0,1,2,0.7504410000001371,-61.0,2,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
176,1,0,0,1,2,0.5996056999993016,60.5,4,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
177,1,1,1,1,2,1.3332730000001902,-20.5,4,0.3400000000000001,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
178,1,0,0,1,2,1.2499322999992728,-65.5,14,0.26,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
179,1,0,0,1,2,0.7004087000004802,-74.5,24,0.1,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
180,1,1,1,1,2,1.2344847000003938,78.5,24,0.42000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
181,1,1,1,1,2,0.7999930999994831,24.5,19,0.42000000000000004,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
182,1,1,1,1,2,0.7506007000001773,-74.5,21,0.38,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
183,1,0,0,1,2,0.9330327000006946,-65.5,2,0.14,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
184,1,0,0,1,2,0.9100925000002462,78.5,23,0.22000000000000003,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,1,19
185,1,0,0,1,2,1.5175913000002765,-25.0,19,0.26,size,color,orientation,0.30000000000000004,2.0,4,female,0,2711.5623514999997,0,19
