Trial_number,Chosen_castle,Chosen_location,Correct_location,Accuracy,Number_of_doors,RT,Current_orientation,Current_color,Current_size,First_feature,Second_feature,Third_feature,Participant_size,Participant_orientation,Participant_number,Participant_gender,Early_exit,Training_time,Meta_trial,Participant_age
68,1,0,0,1,2,10.211831699999948,-70.0,17,0.18000000000000002,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
69,1,1,1,1,2,4.849768100000119,-38.5,24,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
70,1,1,0,0,2,5.683693200000107,11.0,17,0.1,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
71,1,1,1,1,2,5.375880199999983,78.5,13,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
72,1,1,1,1,2,1.8003914999999324,87.5,24,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
73,1,1,0,0,2,3.7669358999999076,-79.0,8,0.1,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
74,1,1,0,0,2,9.543686199999911,60.5,23,0.1,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
75,1,1,0,0,2,7.779933999999912,-25.0,24,0.1,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
76,1,1,1,1,2,5.562574399999903,78.5,16,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
77,1,0,1,0,2,2.884555999999975,-61.0,14,0.38,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
78,1,1,0,0,2,3.31895899999995,47.0,23,0.18000000000000002,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
79,1,1,1,1,2,2.258928400000059,83.0,6,0.38,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
80,1,0,1,0,2,5.250285399999939,-38.5,7,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
81,2,1,1,1,4,19.465725900000052,6.5,11,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
82,2,0,2,0,4,13.667016400000193,-74.5,22,0.3400000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
83,1,1,1,1,2,7.789813500000037,2.0,3,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
84,1,1,0,0,2,2.8844770999999128,20.0,16,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
85,1,1,1,1,2,3.0743098000000373,56.0,8,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
86,1,0,1,0,2,4.984268200000088,51.5,15,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
87,1,0,1,0,2,4.305883400000084,-47.5,12,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
88,1,0,1,0,2,44.629482399999915,-47.5,18,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
89,1,1,1,1,2,9.712484899999936,60.5,5,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
90,1,1,1,1,2,6.217961199999991,74.0,2,0.3400000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
91,1,0,0,1,2,2.78369019999991,38.0,14,0.18000000000000002,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
92,1,0,1,0,2,2.050663500000155,-11.5,21,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
93,1,0,0,1,2,33.95467110000004,-52.0,4,0.18000000000000002,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
94,1,1,1,1,2,1.8673974000000726,38.0,13,0.38,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
95,1,1,1,1,2,1.8343589000000975,-11.5,14,0.38,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
