Trial_number,Chosen_castle,Chosen_location,Correct_location,Accuracy,Number_of_doors,RT,Current_orientation,Current_color,Current_size,First_feature,Second_feature,Third_feature,Participant_size,Participant_orientation,Participant_number,Participant_gender,Early_exit,Training_time,Meta_trial,Participant_age
1,1,1,1,1,2,3.473378999999113,2.0,19,0.3400000000000001,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,1,26
2,1,0,0,1,2,2.7545757080006297,-74.5,1,0.42000000000000004,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,0,26
3,1,1,0,0,2,3.971250124999642,33.5,9,0.4600000000000001,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,0,26
4,1,0,1,0,2,5.744616625001072,33.5,16,0.26,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,1,26
5,1,1,1,1,2,2.159798917000444,56.0,20,0.3400000000000001,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,1,26
6,1,1,0,0,2,2.288321458003338,87.5,12,0.14,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,0,26
7,1,1,0,0,2,1.3428565419999359,38.0,9,0.26,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,1,26
8,1,0,1,0,2,2.461858458002098,-20.5,19,0.42000000000000004,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,1,26
9,1,1,1,1,2,1.3123986249993322,-25.0,22,0.30000000000000004,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,1,26
10,1,0,1,0,2,1.4718302080000285,78.5,21,0.38,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,0,26
11,1,0,0,1,2,25.796830915998726,-61.0,10,0.18000000000000002,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,1,26
12,1,0,0,1,2,2.0714316660014447,-61.0,6,0.18000000000000002,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,0,26
13,1,0,0,1,2,14.121740624999802,-47.5,5,0.22000000000000003,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,0,26
14,1,1,0,0,2,2.8546980840001197,24.5,2,0.26,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,0,26
15,1,0,1,0,2,1.8947224999974424,87.5,17,0.42000000000000004,color,orientation,size,0.22000000000000003,15.5,20,male,0,2732.2163186670005,1,26
