Trial_number,Chosen_castle,Chosen_location,Correct_location,Accuracy,Number_of_doors,RT,Current_orientation,Current_color,Current_size,First_feature,Second_feature,Third_feature,Participant_size,Participant_orientation,Participant_number,Participant_gender,Early_exit,Training_time,Meta_trial,Participant_age
28,3,6,6,1,8,3.4491048999998384,60.5,2,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
29,3,4,0,0,8,3.3161497999999483,-88.0,9,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
30,3,6,4,0,8,4.11677050000003,60.5,4,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
31,3,7,4,0,8,9.482619500000055,47.0,8,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
32,3,6,7,0,8,1.4331952000000001,69.5,16,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
33,3,7,5,0,8,1.3492113000002064,47.0,20,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
34,3,2,2,1,8,5.733358599999974,-11.5,0,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
35,3,7,5,0,8,6.816693500000156,42.5,21,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
36,2,0,0,1,4,3.400535199999922,-34.0,3,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
37,2,3,3,1,4,1.2335680999999568,65.0,18,0.38,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
38,2,1,1,1,4,1.5665328000000045,-88.0,9,0.38,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
39,2,2,3,0,4,0.7013730999999552,74.0,19,0.38,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
40,1,1,1,1,2,3.3028644000000895,56.0,10,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
41,1,1,1,1,2,1.0328713999999763,60.5,8,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
42,1,0,0,1,2,1.4666522999998506,-11.5,14,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
43,1,1,1,1,2,1.000030899999956,83.0,1,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
44,1,1,1,1,2,0.966878700000052,87.5,10,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
45,1,1,1,1,2,0.6177279999999428,33.5,4,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
46,1,1,1,1,2,0.7672741999999744,20.0,2,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
47,1,0,0,1,2,0.9170106999999916,-38.5,22,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
48,1,0,1,0,2,0.43333060000009027,65.0,13,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
49,1,1,1,1,2,0.8402326000000357,69.5,3,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
50,1,1,1,1,2,0.3838557999999921,51.5,10,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
51,1,0,0,1,2,1.9840014999999767,-2.5,17,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
52,1,1,0,0,2,1.1833954999999605,2.0,10,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
53,1,0,0,1,2,1.3402951000000485,-43.0,10,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
54,1,0,0,1,2,1.0839223999998921,-47.5,14,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
55,1,0,0,1,2,0.5336539000002176,-38.5,1,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
56,1,0,0,1,2,0.7846253000000161,-7.0,7,0.38,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
57,1,1,0,0,2,1.1001092999999855,2.0,21,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
58,1,0,0,1,2,0.6740939999999682,-38.5,19,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
59,1,0,0,1,2,0.8167146999999204,-74.5,2,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
60,1,1,1,1,2,0.8503534999999829,51.5,13,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
61,1,1,0,0,2,0.6168921000000864,6.5,11,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
62,1,0,0,1,2,0.9544893999998294,-34.0,10,0.38,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
63,1,0,0,1,2,1.2841809999999896,-7.0,21,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
64,1,0,0,1,2,0.7000302999999803,-70.0,19,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
65,1,0,0,1,2,0.5176394999998593,-34.0,9,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
66,1,1,1,1,2,1.134346800000003,38.0,7,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
67,1,0,0,1,2,1.2508306000001994,-56.5,1,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
68,1,1,1,1,2,2.1838509000001523,87.5,8,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
69,1,0,0,1,2,1.1340181000000484,-79.0,9,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
70,1,1,1,1,2,0.966660499999989,38.0,9,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
71,1,0,0,1,2,0.9503030999999282,-11.5,13,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
72,2,3,2,0,4,1.1998382000001584,20.0,9,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
73,2,1,1,1,4,1.2502619000001687,-88.0,19,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
74,2,2,3,0,4,0.8002087999998366,87.5,7,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
75,2,0,0,1,4,1.8666395999998713,-25.0,15,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
76,2,1,0,0,4,1.6340708999996423,-16.0,16,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
77,2,3,2,0,4,3.0674191999996765,87.5,3,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
78,2,3,0,0,4,2.682839299999614,6.5,16,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
79,2,1,2,0,4,1.2997387999998864,87.5,16,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
80,2,1,0,0,4,1.3991509000002225,-16.0,7,0.14,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
81,2,1,0,0,4,1.515670499999942,-70.0,8,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
82,2,0,1,0,4,1.3002341999999771,-74.5,8,0.38,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
83,2,3,0,0,4,1.1833237999999255,2.0,19,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
84,2,1,1,1,4,5.517014600000039,-83.5,4,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
85,2,0,0,1,4,1.6172481999997217,-25.0,3,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
86,2,2,0,0,4,2.166283900000053,2.0,24,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
87,2,2,0,0,4,1.7502325999998902,6.5,19,0.14,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
88,2,1,1,1,4,1.3000435999997535,-70.0,16,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
89,2,2,3,0,4,1.8013507000000573,15.5,13,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
90,2,3,3,1,4,1.5328706999998758,51.5,2,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
91,2,1,0,0,4,2.267268700000386,-83.5,7,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
92,2,0,0,1,4,3.09950230000004,-88.0,16,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
93,2,0,0,1,4,1.4171094999996967,-7.0,24,0.14,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
94,2,1,0,0,4,2.950741900000139,-65.5,6,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
95,2,1,1,1,4,3.283691699999963,-11.5,22,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
96,2,0,0,1,4,3.732546600000205,-56.5,4,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
97,2,1,0,0,4,6.050642599999719,-11.5,23,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
98,2,3,2,0,4,2.6664749999999913,15.5,17,0.14,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
99,2,0,0,1,4,1.9332871999999952,-29.5,24,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
100,2,0,0,1,4,1.86696400000028,-34.0,5,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
101,2,0,1,0,4,0.8833615999997164,-34.0,9,0.38,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
102,2,3,2,0,4,2.4345032000001083,11.0,14,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
103,2,1,1,1,4,1.632679399999688,-83.5,0,0.38,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
104,2,0,0,1,4,7.332686399999602,-25.0,21,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
105,2,2,3,0,4,4.200087000000167,38.0,8,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
106,2,2,2,1,4,1.1175162999998065,78.5,5,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
107,2,1,1,1,4,4.517010500000197,-47.5,21,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
108,2,2,2,1,4,1.7011963999998443,78.5,7,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
109,2,1,1,1,4,2.251024900000175,-74.5,7,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
110,2,3,2,0,4,1.9495748000003914,65.0,7,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
111,2,0,0,1,4,9.300544700000046,-65.5,8,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
112,2,0,0,1,4,5.366801499999838,-83.5,11,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
113,2,0,0,1,4,1.9173311999998077,-7.0,0,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
114,2,1,1,1,4,1.2007088000000294,-47.5,11,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
115,2,0,0,1,4,1.4004516999998486,-65.5,6,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
116,2,0,0,1,4,2.0006766000001335,-47.5,14,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
117,2,2,2,1,4,4.150807500000155,29.0,17,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
118,2,2,2,1,4,0.86709350000001,51.5,9,0.14,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
119,2,1,1,1,4,8.33335999999963,-34.0,9,0.38,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
120,2,2,2,1,4,5.38342560000001,65.0,10,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
121,1,1,1,1,2,2.669059400000151,56.0,18,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
122,1,1,1,1,2,0.466550599999664,42.5,18,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
123,1,1,1,1,2,1.0504393999999593,65.0,9,0.38,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
124,1,0,0,1,2,1.00052740000001,-7.0,6,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
125,1,0,0,1,2,0.4502419000000373,-25.0,22,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
126,1,0,0,1,2,1.4172555999998622,-88.0,6,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
127,1,0,0,1,2,0.7335692000001472,-25.0,24,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
128,1,1,1,1,2,1.933074200000192,78.5,16,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
129,1,0,0,1,2,1.0680677000000287,-20.5,24,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
130,1,1,1,1,2,1.2673313000000235,47.0,24,0.14,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
131,2,1,1,1,4,2.9839414999996734,-7.0,19,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
132,2,2,2,1,4,1.06656380000004,47.0,6,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
133,2,0,0,1,4,1.5836362999998528,-61.0,15,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
134,2,2,2,1,4,1.8337337999996635,11.0,17,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
135,2,2,2,1,4,0.7325937000000522,65.0,24,0.14,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
136,2,3,0,0,4,1.8336762999997518,2.0,16,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
137,2,1,0,0,4,1.4340822999997727,-47.5,15,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
138,2,0,0,1,4,1.5664068000000952,-11.5,4,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
139,2,2,2,1,4,2.6173807999998644,74.0,2,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
140,2,2,2,1,4,2.416472700000213,20.0,19,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
141,2,0,0,1,4,2.3166728999999577,-7.0,16,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
142,2,0,0,1,4,2.633642200000395,-29.5,16,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
143,2,1,1,1,4,1.2502937999997812,-56.5,17,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
144,2,0,0,1,4,1.4837576999998419,-16.0,12,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
145,2,2,2,1,4,2.08407649999981,56.0,22,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
146,2,1,1,1,4,2.7170014000002993,-88.0,11,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
147,2,0,0,1,4,3.5676069999999527,6.5,24,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
148,3,2,0,0,8,9.44909430000007,-88.0,1,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
149,3,3,3,1,8,5.70036970000001,-47.5,13,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
150,3,4,6,0,8,1.3670452000001205,33.5,9,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
151,3,2,2,1,8,5.516599199999746,-65.5,1,0.38,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
152,3,4,4,1,8,6.517443199999889,33.5,3,0.14,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
153,3,6,4,0,8,20.784070200000315,83.0,0,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
154,3,6,7,0,8,2.8505630999998175,60.5,23,0.38,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
155,3,1,1,1,8,6.199667999999747,-38.5,16,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
156,3,0,0,1,8,3.265844300000026,-47.5,9,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
157,3,2,0,0,8,1.333523100000093,-38.5,4,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
158,3,7,5,0,8,2.2001036999999997,69.5,21,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
159,3,7,1,0,8,1.6159166000002188,6.5,14,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
160,3,6,4,0,8,3.1666167000003043,60.5,11,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
161,3,4,4,1,8,5.467175299999781,69.5,5,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
162,3,5,7,0,8,2.383100999999897,69.5,14,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
163,3,1,1,1,8,6.849741800000174,-38.5,13,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
164,3,7,1,0,8,9.650458300000082,-2.5,24,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
165,3,5,5,1,8,2.332877499999995,51.5,15,0.30000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
166,3,0,0,1,8,6.650496499999917,-7.0,3,0.14,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
167,3,2,0,0,8,5.917240299999776,-70.0,6,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
168,3,6,6,1,8,2.6166690000000017,60.5,8,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
169,3,1,1,1,8,5.249748700000055,-11.5,13,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
170,3,5,5,1,8,7.682789500000126,69.5,14,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
171,3,4,6,0,8,3.683335100000022,87.5,9,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
172,3,5,5,1,8,28.983775499999865,60.5,13,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
173,3,7,7,1,8,1.6324803000002248,15.5,21,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
174,3,7,7,1,8,1.0348314000002574,56.0,21,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
175,3,1,1,1,8,3.0335406000003786,-20.5,13,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
176,3,1,3,0,8,0.9831856999999218,-20.5,16,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
177,3,4,4,1,8,13.633767100000114,74.0,5,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
178,3,6,4,0,8,2.451049299999795,20.0,4,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
179,3,4,4,1,8,1.216184500000054,60.5,9,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
180,3,6,4,0,8,1.3344927000002826,29.0,9,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
181,3,5,5,1,8,2.9482326000002104,74.0,15,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
182,3,1,1,1,8,2.55054089999976,-70.0,22,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
183,3,6,4,0,8,5.750513800000135,51.5,5,0.18000000000000002,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
184,3,4,4,1,8,1.7342428000001746,51.5,11,0.14,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
185,3,1,1,1,8,2.6838715999997476,-25.0,21,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
186,3,1,0,0,8,8.63346270000011,-34.0,12,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
187,3,7,1,0,8,4.566940799999884,2.0,20,0.26,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
188,3,4,4,1,8,2.4166101999999228,69.5,11,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
189,3,5,5,1,8,3.1505906999996114,78.5,23,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
190,3,3,1,0,8,1.5340424999999414,-88.0,16,0.1,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
191,3,6,6,1,8,2.0171198000002732,11.0,6,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
192,3,6,6,1,8,3.166828699999769,65.0,2,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
193,3,4,6,0,8,2.750872199999776,83.0,5,0.38,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
194,3,3,1,0,8,4.800419900000179,-65.5,13,0.14,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
195,3,4,4,1,8,6.450122999999621,83.0,4,0.3400000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,1,21
196,3,2,2,1,8,2.099857300000167,-79.0,10,0.4600000000000001,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
197,3,6,6,1,8,1.850880099999813,51.5,12,0.42000000000000004,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
198,3,6,4,0,8,1.5169448999999986,11.0,12,0.22000000000000003,orientation,size,color,0.38,11.0,2,female,1,2537.0593455999997,0,21
