Trial_number,Chosen_castle,Chosen_location,Correct_location,Accuracy,Number_of_doors,RT,Current_orientation,Current_color,Current_size,First_feature,Second_feature,Third_feature,Participant_size,Participant_orientation,Participant_number,Participant_gender,Early_exit,Training_time,Meta_trial,Participant_age
37,2,0,1,0,4,1.2313004000000092,-61.0,22,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
38,2,2,3,0,4,2.0165135000000873,15.5,23,0.14,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
39,2,0,1,0,4,3.883971900000006,-88.0,14,0.22000000000000003,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
40,2,0,1,0,4,1.3497717000000193,-61.0,13,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
41,2,2,3,0,4,2.249817099999973,51.5,15,0.14,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
42,2,1,0,0,4,2.665941500000031,-74.5,10,0.3400000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
43,2,1,0,0,4,0.3498691999999437,-88.0,10,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
44,2,3,3,1,4,2.149918400000047,11.0,17,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
45,2,1,0,0,4,1.4334733999999116,-38.5,5,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
46,2,0,0,1,4,1.6498905000000832,-61.0,3,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
47,2,0,0,1,4,1.3006317000000536,-74.5,12,0.22000000000000003,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
48,2,0,0,1,4,1.1005820000000313,-79.0,12,0.14,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
49,2,3,3,1,4,2.8668543,11.0,13,0.3400000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
50,2,0,2,0,4,1.7659916999999723,24.5,1,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
51,2,1,1,1,4,2.316472900000008,-61.0,24,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
52,2,0,0,1,4,1.4504056999999193,-43.0,5,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
53,2,2,3,0,4,1.7823660999999902,11.0,19,0.30000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
54,2,1,1,1,4,2.7166730000000143,-43.0,22,0.22000000000000003,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
55,2,0,2,0,4,2.2997415999999475,-2.5,3,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
56,2,1,0,0,4,4.683682699999963,-43.0,0,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
57,3,4,6,0,8,1.9830476999999291,87.5,14,0.22000000000000003,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
58,3,6,6,1,8,1.2321927000000414,6.5,21,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
59,3,0,0,1,8,2.7003131999999823,-52.0,12,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
60,3,7,5,0,8,2.583353699999975,47.0,3,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
61,3,5,4,0,8,2.250101900000004,42.5,4,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
62,3,4,5,0,8,11.28266880000001,33.5,3,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
63,2,2,2,1,4,1.2657455999999456,65.0,11,0.3400000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
64,2,3,3,1,4,0.8503916999999319,47.0,16,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
65,2,1,1,1,4,1.1840162999999393,-70.0,22,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
66,2,1,1,1,4,1.4002222000000302,-56.5,17,0.3400000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
67,2,3,3,1,4,1.2004468999999744,2.0,16,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
68,2,1,0,0,4,1.316783100000066,-43.0,3,0.30000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
69,2,0,0,1,4,1.3502546000000848,-29.5,5,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
70,2,3,3,1,4,1.1329293000000007,24.5,13,0.14,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
71,2,3,2,0,4,1.2832837999999356,24.5,7,0.30000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
72,2,3,3,1,4,0.9830705000000535,6.5,17,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
73,2,2,2,1,4,2.0168856000000233,6.5,5,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
74,2,1,2,0,4,1.2339114999999765,-7.0,6,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
75,2,3,3,1,4,1.3492754000000104,15.5,17,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
76,2,0,3,0,4,1.117069299999912,-2.5,22,0.14,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
77,2,1,1,1,4,1.016743500000075,-65.5,17,0.22000000000000003,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
78,2,2,3,0,4,1.1180484000000206,87.5,24,0.3400000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
79,2,2,3,0,4,19.082017699999938,83.0,21,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
80,3,7,5,0,8,0.9665559999999687,11.0,11,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
81,3,4,5,0,8,1.4839310999999498,56.0,1,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
82,3,2,1,0,8,1.4666950999999244,-43.0,10,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
83,3,6,6,1,8,4.149718200000052,29.0,22,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
84,3,4,4,1,8,4.099863400000004,2.0,8,0.30000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
85,3,2,0,0,8,4.234194699999989,-52.0,0,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
86,3,0,7,0,8,1.783513599999992,-7.0,19,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
87,3,2,0,0,8,3.300201100000095,-47.5,10,0.30000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
88,2,1,0,0,4,2.233365000000049,-43.0,7,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
89,2,2,2,1,4,4.0670748,78.5,5,0.22000000000000003,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
90,2,2,2,1,4,0.8673003000000108,74.0,9,0.14,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
91,2,0,1,0,4,0.9996095999999852,-20.5,14,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
92,2,2,3,0,4,1.016127200000028,42.5,20,0.14,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
93,2,3,3,1,4,1.2328739000000724,6.5,17,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
94,2,1,1,1,4,0.8677178999998887,-70.0,15,0.3400000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
95,2,2,3,0,4,0.7842536000000564,65.0,19,0.30000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
96,1,1,1,1,2,1.2780778000000055,6.5,21,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
97,1,0,0,1,2,1.3170403000000306,-16.0,13,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
98,1,1,1,1,2,0.6012649000000465,51.5,18,0.22000000000000003,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
99,1,0,0,1,2,0.4672958999999537,-16.0,24,0.30000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
100,1,0,0,1,2,0.9673142999999982,-56.5,8,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
101,1,0,0,1,2,0.4671617999999853,-43.0,16,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
102,1,1,1,1,2,0.9838088000000198,20.0,0,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
103,1,0,0,1,2,0.9674926999999798,-56.5,5,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
104,1,1,1,1,2,0.8669959000000063,15.5,1,0.3400000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
105,1,0,0,1,2,1.0498148000000356,-38.5,18,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
106,3,3,2,0,8,1.017401599999971,-88.0,18,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
107,3,0,4,0,8,1.8835781000000225,-7.0,7,0.22000000000000003,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
108,3,3,1,0,8,5.383286799999951,-79.0,10,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
109,2,2,2,1,4,0.9511642999999594,33.5,6,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
110,2,1,0,0,4,0.8165766000000758,-83.5,6,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
111,2,0,0,1,4,0.8500321000000213,-83.5,2,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
112,2,0,0,1,4,0.6829976999999872,-61.0,4,0.22000000000000003,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
113,2,0,0,1,4,0.6171583999999939,-38.5,0,0.14,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
114,2,0,0,1,4,0.867121300000008,-25.0,10,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
115,2,2,2,1,4,1.067149699999959,78.5,7,0.22000000000000003,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
116,2,1,1,1,4,0.8503251000000773,-79.0,18,0.22000000000000003,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
117,2,2,3,0,4,0.7676916000000347,87.5,24,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
118,2,0,0,1,4,0.9000184999999874,-34.0,12,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
119,2,3,3,1,4,1.133238399999982,24.5,23,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
120,2,1,0,0,4,2.0491339000000153,-79.0,1,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
121,2,3,2,0,4,1.849623299999962,47.0,4,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
122,2,3,2,0,4,1.3159534999999778,15.5,3,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
123,2,0,0,1,4,1.0655742000000146,-11.5,0,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
124,2,3,2,0,4,1.050035600000001,38.0,7,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
125,2,0,1,0,4,0.9330490999999483,-20.5,24,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
126,2,0,2,0,4,0.9161019000000579,-2.5,4,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
127,2,0,3,0,4,1.0826583000000483,-7.0,24,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
128,2,1,1,1,4,1.5158318000000008,-34.0,18,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
129,2,2,3,0,4,0.7831398000000718,74.0,16,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
130,2,3,2,0,4,1.0154324999999744,6.5,12,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
131,2,1,0,0,4,1.2494894999999815,-16.0,2,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
132,2,3,2,0,4,1.1493148000000701,33.5,5,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
133,2,0,0,1,4,1.5330022000000554,-11.5,7,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
134,2,1,1,1,4,0.8991230999999971,-79.0,17,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
135,2,1,0,0,4,0.7329683000000387,-83.5,9,0.30000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
136,2,0,0,1,4,0.7316264000000956,-70.0,8,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
137,2,2,3,0,4,1.8004969000000983,6.5,20,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
138,2,3,2,0,4,0.865466600000218,2.0,8,0.3400000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
139,2,2,3,0,4,0.7157454999999118,29.0,21,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
140,2,3,3,1,4,0.6481269000000793,15.5,19,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
141,2,0,0,1,4,1.5173990999999205,-79.0,1,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
142,2,0,0,1,4,0.5338638000000628,-79.0,6,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
143,2,1,1,1,4,2.4170478000000912,-70.0,22,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
144,2,0,0,1,4,2.650950200000125,-70.0,4,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
145,2,1,1,1,4,1.5162006000000474,-56.5,13,0.30000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
146,2,2,3,0,4,1.1501372000000174,83.0,20,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
147,2,0,0,1,4,1.4502156000000923,-52.0,11,0.30000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
148,2,2,3,0,4,2.8509040999999797,47.0,21,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
149,2,0,0,1,4,1.2644725999998627,-34.0,9,0.30000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
150,2,2,2,1,4,1.4499064999999973,29.0,10,0.14,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
151,2,0,0,1,4,1.5003227999998217,-29.5,7,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
152,2,3,3,1,4,1.866792499999974,47.0,13,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
153,2,3,3,1,4,0.7170862000000398,29.0,14,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
154,2,0,0,1,4,2.6000687000000653,-34.0,0,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
155,2,0,2,0,4,1.0340610999999171,-7.0,4,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
156,2,2,2,1,4,7.44863579999992,87.5,6,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
157,2,2,2,1,4,1.3165307000001576,38.0,9,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
158,2,0,0,1,4,1.5661479000000327,-83.5,5,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
159,2,0,2,0,4,1.8836665999999695,78.5,3,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
160,2,1,1,1,4,1.1999949999999444,-25.0,20,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
161,2,3,3,1,4,4.549427299999934,47.0,17,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
162,2,2,0,0,4,2.2166873999999552,-61.0,7,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
163,2,2,0,0,4,1.4494864999999209,-56.5,8,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
164,2,3,3,1,4,1.6495446999999785,56.0,21,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
165,2,2,2,1,4,2.4504876999999397,74.0,11,0.30000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
166,2,1,3,0,4,2.6668256999998903,20.0,22,0.14,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
167,2,1,3,0,4,1.7653694000000542,-7.0,22,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
168,2,2,2,1,4,23.29901860000018,29.0,3,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
169,2,3,3,1,4,2.882905400000027,65.0,19,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
170,2,0,0,1,4,1.883225100000118,-34.0,0,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
171,2,1,1,1,4,1.383097399999997,-29.5,15,0.3400000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
172,2,0,0,1,4,2.7663457999999537,-79.0,7,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
173,2,2,3,0,4,2.099930699999959,83.0,17,0.3400000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
174,2,3,3,1,4,2.2325521999998728,60.5,23,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
175,2,2,2,1,4,2.1661251000000448,56.0,4,0.3400000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
176,2,1,0,0,4,1.7000359000001026,-79.0,11,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
177,2,3,3,1,4,1.3150107000001299,38.0,24,0.22000000000000003,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
178,2,1,1,1,4,1.149798900000178,-56.5,18,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
179,2,3,3,1,4,0.9014578999999685,33.5,17,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
180,2,3,1,0,4,2.6832510999997794,-11.5,23,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
181,2,2,1,0,4,1.5994462999999541,-88.0,13,0.3400000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
182,2,0,0,1,4,2.382605300000023,-29.5,11,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
183,2,0,0,1,4,1.0348195999999916,-34.0,10,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
184,2,1,1,1,4,1.1341070000000855,-47.5,20,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
185,2,1,1,1,4,1.600707199999988,-83.5,14,0.42000000000000004,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
186,2,1,1,1,4,0.7994215999999597,-29.5,24,0.14,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
187,2,1,1,1,4,0.866021400000136,-70.0,17,0.18000000000000002,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
188,2,1,1,1,4,0.9669185999998717,-38.5,15,0.3400000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
189,2,2,2,1,4,2.3499950000000354,24.5,11,0.14,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
190,2,2,2,1,4,0.933731600000101,24.5,8,0.4600000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
191,2,1,1,1,4,1.515511399999923,-56.5,19,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
192,3,3,0,0,8,3.400275400000055,-70.0,7,0.14,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
193,3,7,6,0,8,1.1154218000001492,38.0,19,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
194,3,1,2,0,8,4.566091400000005,-20.5,22,0.22000000000000003,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
195,3,6,4,0,8,1.6829254000001583,33.5,3,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
196,3,3,0,0,8,1.3495940000000246,-74.5,0,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
197,3,6,6,1,8,2.283561899999995,38.0,23,0.3400000000000001,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
198,3,7,1,0,8,2.0328431000000364,-88.0,4,0.38,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
199,3,0,0,1,8,1.4822094999999536,-11.5,12,0.26,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,1,19
200,3,0,0,1,8,0.6823761000000559,-16.0,6,0.22000000000000003,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
201,3,3,0,0,8,1.6834434999998393,-88.0,3,0.1,orientation,color,size,0.38,-7.0,13,male,1,2304.7063153,0,19
