Trial_number,Chosen_castle,Chosen_location,Correct_location,Accuracy,Number_of_doors,RT,Current_orientation,Current_color,Current_size,First_feature,Second_feature,Third_feature,Participant_size,Participant_orientation,Participant_number,Participant_gender,Early_exit,Training_time,Meta_trial,Participant_age
1,3,5,4,0,8,4.575850700000046,65.0,0,0.22000000000000003,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
2,2,2,3,0,4,3.4321838999994725,15.5,20,0.4600000000000001,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
3,2,1,3,0,4,4.649805699999888,74.0,16,0.18000000000000002,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
4,2,3,3,1,4,2.6993230000007316,29.0,14,0.26,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
5,2,3,2,0,4,2.7500075999996625,15.5,2,0.42000000000000004,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,0,22
6,2,0,0,1,4,3.4328028999998423,-34.0,0,0.26,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
7,2,2,3,0,4,4.916599099999985,33.5,20,0.4600000000000001,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,0,22
8,2,1,3,0,4,3.081826500000716,11.0,14,0.30000000000000004,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
9,2,2,0,0,4,5.698653600000398,-65.5,5,0.14,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
10,2,0,0,1,4,6.200498999999581,-29.5,0,0.26,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
11,2,2,2,1,4,6.9331529000000955,6.5,5,0.26,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,0,22
12,2,0,3,0,4,4.39983889999985,78.5,19,0.14,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,0,22
13,2,1,0,0,4,9.882125899999664,-43.0,6,0.26,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
14,2,2,1,0,4,5.698834900000293,-47.5,19,0.30000000000000004,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
15,2,2,3,0,4,7.015741000000162,51.5,17,0.42000000000000004,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
16,2,3,2,0,4,3.2830708000001323,11.0,0,0.22000000000000003,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
17,2,2,3,0,4,11.565550999999687,11.0,23,0.4600000000000001,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
18,2,0,0,1,4,2.6826842000000397,-20.5,1,0.42000000000000004,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
19,2,2,2,1,4,4.233488300000317,6.5,11,0.18000000000000002,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,0,22
20,2,1,1,1,4,9.567005099999733,-16.0,23,0.26,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,0,22
21,2,2,1,0,4,4.250126699999782,-65.5,13,0.30000000000000004,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,0,22
22,2,2,3,0,4,3.4156817000002775,78.5,13,0.22000000000000003,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
23,2,1,1,1,4,3.1665099000001646,-88.0,21,0.22000000000000003,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
24,2,3,3,1,4,2.816885799999909,20.0,17,0.38,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,0,22
25,2,2,3,0,4,4.534049000000778,11.0,18,0.1,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,0,22
26,2,1,3,0,4,2.566191599999911,65.0,24,0.38,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
27,2,3,2,0,4,1.7160241999999926,33.5,4,0.30000000000000004,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
28,2,0,2,0,4,1.348906100000022,74.0,8,0.14,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
29,2,1,3,0,4,4.815904600000067,74.0,18,0.38,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
30,2,1,3,0,4,9.048520600000302,74.0,15,0.4600000000000001,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
31,2,2,3,0,4,7.08210599999984,47.0,18,0.1,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
32,2,2,2,1,4,14.566367700000228,83.0,0,0.18000000000000002,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
33,2,0,1,0,4,4.617175700000189,-79.0,17,0.14,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,0,22
34,2,1,1,1,4,14.165941000000203,-38.5,24,0.42000000000000004,orientation,color,size,0.3400000000000001,6.5,18,female,1,1913.8339991000003,1,22
