,First_feature,Second_feature,Third_feature,Correct_response_1,Correct_response_2,Correct_response_3,Trial_nr,Choice,Reward,probability_1,probability_2,probability_3,PE_1,PE_2,PE_3,LP_1,LP_2,LP_3,Nov_1,Nov_2,Nov_3,weight_PE,weight_LP,weight_Nov,model_1_probability,model_2_probability,model_3_probability
88,1,0.0,0.0,1.0,2.0,4.0,88.0,1.0,0.0,0.6530788195022809,0.5531304671058962,0.31422456049201586,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.4548640426347798,0.37614072717488206,0.1689952301903382
89,0,1.0,1.0,0.0,1.0,3.0,89.0,2.0,0.0,0.6634864549172125,0.5531304671058962,0.31422456049201586,1.0,2.0,1.0,1.0,-2.0,1.0,1.0,0.0,3.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.18516994233647868,0.5458219600005214,0.26900809766299993
90,1,0.0,1.0,1.0,2.0,5.0,90.0,3.0,0.0,0.6634864549172125,0.5665365530927193,0.31422456049201586,1.0,2.0,2.0,1.0,2.0,-1.0,2.0,1.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.4017312860801956,0.11325949447147099,0.4850092194483333
91,0,0.0,0.0,0.0,0.0,0.0,91.0,2.0,1.0,0.6634864549172125,0.5665365530927193,0.33479782367725536,1.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5918249319901916,0.24159796203935197,0.1665771059704564
92,0,0.0,1.0,0.0,0.0,1.0,92.0,3.0,0.0,0.6634864549172125,0.5795404564999378,0.33479782367725536,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.29464990409609115,0.595879081048903,0.10947101485500588
93,1,1.0,0.0,1.0,3.0,6.0,93.0,2.0,0.0,0.6634864549172125,0.5795404564999378,0.3547538889669377,1.0,1.0,1.0,1.0,-1.0,1.0,5.0,0.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.2970266318403751,0.4991909494956087,0.20378241866401622
94,1,1.0,0.0,1.0,3.0,6.0,94.0,3.0,0.0,0.6634864549172125,0.5921542428049397,0.3547538889669377,1.0,1.0,2.0,1.0,1.0,-1.0,6.0,1.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.4535199797801513,0.23533149518886082,0.3111485250309879
95,1,1.0,0.0,1.0,3.0,6.0,95.0,1.0,0.0,0.6634864549172125,0.5921542428049397,0.37411127229792956,1.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5502042851914078,0.343548550874511,0.10624716393408114
96,0,0.0,0.0,0.0,0.0,0.0,96.0,2.0,0.0,0.6735818612696961,0.5921542428049397,0.37411127229792956,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.34904122060394177,0.46225468259194913,0.18870409680410913
97,0,1.0,1.0,0.0,1.0,3.0,97.0,3.0,0.0,0.6735818612696961,0.6043896155207915,0.37411127229792956,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.43056788278550256,0.3572269375936501,0.21220517962084728
98,0,1.0,0.0,0.0,1.0,2.0,98.0,2.0,0.0,0.6735818612696961,0.6043896155207915,0.3928879341289917,1.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.4506815584078738,0.4101687959821193,0.1391496456100069
99,0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,1.0,0.6735818612696961,0.6162579270551678,0.3928879341289917,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.48573466718536856,0.33380076714587853,0.180464565668753
100,0,1.0,1.0,0.0,1.0,3.0,100.0,1.0,1.0,0.6833744054316052,0.6162579270551678,0.3928879341289917,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.598544967061711,0.26891861790024457,0.13253641503804436
101,1,0.0,1.0,1.0,2.0,5.0,101.0,3.0,0.0,0.5,0.25,0.125,0.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5529686023488374,0.2994483958377589,0.14758300181340367
102,1,0.0,1.0,1.0,2.0,5.0,102.0,1.0,1.0,0.5,0.25,0.15125,0.0,1.0,2.0,0.0,1.0,2.0,0.0,4.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5904240594517293,0.3197316026910757,0.089844337857195
103,1,1.0,1.0,1.0,3.0,7.0,103.0,3.0,0.0,0.515,0.25,0.15125,0.0,1.0,3.0,0.0,1.0,-1.0,1.0,5.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5333753929181492,0.3487135579276801,0.11791104915417057
104,1,0.0,1.0,1.0,2.0,5.0,104.0,1.0,1.0,0.515,0.25,0.1767125,0.0,1.0,3.0,0.0,1.0,3.0,0.0,6.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5846214409514114,0.38221752525853525,0.03316103379005332
105,0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,0.0,0.52955,0.25,0.1767125,1.0,1.0,3.0,-1.0,1.0,3.0,0.0,7.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5295283751615203,0.4179645355366561,0.052507089301823615
106,0,0.0,1.0,0.0,0.0,1.0,106.0,2.0,0.0,0.5436635,0.25,0.1767125,1.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.27632439200426867,0.642909632390659,0.0807659756050723
107,0,1.0,0.0,0.0,1.0,2.0,107.0,2.0,1.0,0.5436635,0.2725,0.1767125,1.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,4.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.48249384971494336,0.400308075062127,0.11719807522292952
108,0,0.0,1.0,0.0,0.0,1.0,108.0,2.0,1.0,0.5436635,0.294325,0.1767125,1.0,0.0,3.0,1.0,0.0,3.0,3.0,0.0,5.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.30594410722957055,0.6197418667692961,0.07431402600113336
109,1,0.0,0.0,1.0,2.0,4.0,109.0,2.0,0.0,0.5436635,0.31549525,0.1767125,1.0,1.0,3.0,1.0,-1.0,3.0,4.0,0.0,6.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.3420525295832507,0.5748626847433671,0.08308478567338219
110,1,0.0,0.0,1.0,2.0,4.0,110.0,3.0,0.0,0.5436635,0.3360303925,0.1767125,1.0,1.0,3.0,1.0,1.0,0.0,5.0,1.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5515559006650264,0.31447080625780705,0.1339732930771665
111,1,1.0,0.0,1.0,3.0,6.0,111.0,1.0,0.0,0.5436635,0.3360303925,0.201411125,1.0,1.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5614046913758521,0.38516548212881707,0.053429826495330755
112,1,1.0,0.0,1.0,3.0,6.0,112.0,1.0,1.0,0.5573535949999999,0.3360303925,0.201411125,0.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.3895817138704496,0.5159447104190492,0.09447357571050122
113,1,1.0,0.0,1.0,3.0,6.0,113.0,2.0,1.0,0.5706329871499999,0.3360303925,0.201411125,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.6091078254582522,0.33039434496267983,0.06049782957906794
114,1,1.0,0.0,1.0,3.0,6.0,114.0,1.0,0.0,0.5706329871499999,0.355949480725,0.201411125,1.0,0.0,3.0,-1.0,0.0,3.0,0.0,1.0,4.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.47454025387089144,0.47375755666375075,0.051702189465357706
115,0,0.0,1.0,0.0,0.0,1.0,115.0,2.0,0.0,0.5835139975354999,0.355949480725,0.201411125,1.0,2.0,3.0,1.0,-2.0,3.0,1.0,0.0,5.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.2325279444453835,0.6854182530415381,0.08205380251307832
116,0,0.0,0.0,0.0,0.0,0.0,116.0,1.0,0.0,0.5835139975354999,0.37527099630325,0.201411125,1.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,6.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.6348473248764755,0.17898154705262811,0.18617112807089634
117,0,1.0,1.0,0.0,1.0,3.0,117.0,2.0,0.0,0.5960085776094349,0.37527099630325,0.201411125,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,7.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5184013513062817,0.2802662064125753,0.20133244228114297
118,0,1.0,1.0,0.0,1.0,3.0,118.0,3.0,0.0,0.5960085776094349,0.3940128664141525,0.201411125,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.44166648028411654,0.40196410317691744,0.15636941653896613
119,0,0.0,1.0,0.0,0.0,1.0,119.0,1.0,0.0,0.5960085776094349,0.3940128664141525,0.22536879125,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.35477165697413227,0.32288044779051467,0.3223478952353531
120,0,1.0,0.0,0.0,1.0,2.0,120.0,3.0,0.0,0.6081283202811519,0.3940128664141525,0.22536879125,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.28331325635300103,0.37520748742210025,0.34147925622489883
121,1,1.0,1.0,1.0,3.0,7.0,121.0,2.0,0.0,0.6081283202811519,0.3940128664141525,0.24860772751250002,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.3292764041668651,0.39753461406001783,0.273188981773117
122,0,0.0,0.0,0.0,0.0,0.0,122.0,3.0,1.0,0.6081283202811519,0.41219248042172796,0.24860772751250002,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.37520748742210025,0.28331325635300103,0.34147925622489883
123,0,1.0,0.0,0.0,1.0,2.0,123.0,3.0,0.0,0.6081283202811519,0.41219248042172796,0.271149495687125,1.0,1.0,2.0,1.0,1.0,-2.0,4.0,2.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.2723404680866948,0.22557857069313975,0.5020809612201654
124,0,1.0,0.0,0.0,1.0,2.0,124.0,1.0,0.0,0.6081283202811519,0.41219248042172796,0.2930150108165112,1.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.48999796049161526,0.4058634412534896,0.10413859825489513
125,0,1.0,1.0,0.0,1.0,3.0,125.0,3.0,0.0,0.6198844706727173,0.41219248042172796,0.2930150108165112,1.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.33380076714587853,0.48573466718536856,0.180464565668753
126,1,1.0,1.0,1.0,3.0,7.0,126.0,2.0,1.0,0.6198844706727173,0.41219248042172796,0.31422456049201586,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.37512286450013527,0.49761681202640395,0.1272603234734608
127,0,0.0,0.0,0.0,0.0,0.0,127.0,1.0,1.0,0.6198844706727173,0.42982670600907613,0.31422456049201586,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.2912144440590942,0.5899044267453111,0.11888112919559472
128,0,0.0,1.0,0.0,0.0,1.0,128.0,1.0,0.0,0.6312879365525358,0.42982670600907613,0.31422456049201586,1.0,0.0,2.0,-1.0,0.0,2.0,0.0,2.0,3.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.4498257372549735,0.45056889658467125,0.09960536616035517
129,1,0.0,0.0,1.0,2.0,4.0,129.0,3.0,0.0,0.6423492984559597,0.42982670600907613,0.31422456049201586,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.20182367033337284,0.653671849976312,0.14450447969031513
130,1,0.0,0.0,1.0,2.0,4.0,130.0,2.0,0.0,0.6423492984559597,0.42982670600907613,0.33479782367725536,1.0,2.0,2.0,1.0,-2.0,2.0,2.0,0.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.24808793120629175,0.667748309761731,0.0841637590319771
131,1,1.0,1.0,1.0,3.0,7.0,131.0,3.0,0.0,0.6423492984559597,0.44693190482880385,0.33479782367725536,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.600668892650064,0.1541228160454817,0.2452082913044543
132,1,0.0,1.0,1.0,2.0,5.0,132.0,3.0,0.0,0.6423492984559597,0.44693190482880385,0.3547538889669377,1.0,2.0,2.0,1.0,2.0,-1.0,4.0,2.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.470506774045538,0.17480696017509165,0.35468626577937035
133,1,0.0,0.0,1.0,2.0,4.0,133.0,1.0,0.0,0.6423492984559597,0.44693190482880385,0.37411127229792956,1.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.6231833301858745,0.23153074427582993,0.1452859255382956
134,0,0.0,1.0,0.0,0.0,1.0,134.0,3.0,0.0,0.6530788195022809,0.44693190482880385,0.37411127229792956,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.4559249210429953,0.2975858525927429,0.24648922636426168
135,1,0.0,1.0,1.0,2.0,5.0,135.0,1.0,1.0,0.6530788195022809,0.44693190482880385,0.3928879341289917,0.0,2.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.39918186124710225,0.23751961820982848,0.36329852054306916
136,0,0.0,1.0,0.0,0.0,1.0,136.0,1.0,0.0,0.6634864549172125,0.44693190482880385,0.3928879341289917,1.0,2.0,1.0,-1.0,2.0,1.0,0.0,6.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5737151986484205,0.16852188163933224,0.25776291971224724
137,0,0.0,0.0,0.0,0.0,0.0,137.0,3.0,0.0,0.6735818612696961,0.44693190482880385,0.3928879341289917,1.0,2.0,1.0,1.0,2.0,0.0,1.0,7.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.29389634796585834,0.2791418218428514,0.4269618301912903
138,0,0.0,0.0,0.0,0.0,0.0,138.0,3.0,1.0,0.6735818612696961,0.44693190482880385,0.41110129610512197,1.0,2.0,0.0,1.0,2.0,1.0,2.0,8.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.3818281381261023,0.301382565869153,0.3167892960047446
139,1,0.0,1.0,1.0,2.0,5.0,139.0,3.0,0.0,0.6735818612696961,0.44693190482880385,0.4287682572219683,1.0,2.0,2.0,1.0,2.0,-2.0,3.0,9.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.2621242334411624,0.20689851313391683,0.5309772534249206
140,1,1.0,1.0,1.0,3.0,7.0,140.0,2.0,0.0,0.6735818612696961,0.44693190482880385,0.44590520950530926,1.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.4943556935724677,0.39020222059090287,0.11544208583662939
141,0,1.0,1.0,0.0,1.0,3.0,141.0,2.0,0.0,0.6735818612696961,0.46352394768393973,0.44590520950530926,1.0,2.0,2.0,1.0,-1.0,2.0,5.0,0.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.49402084090812254,0.3389351359065704,0.16704402318530703
142,1,0.0,0.0,1.0,2.0,4.0,142.0,2.0,0.0,0.6735818612696961,0.47961822925342157,0.44590520950530926,1.0,1.0,2.0,1.0,1.0,2.0,6.0,0.0,3.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.6450324392829299,0.13686175460414152,0.21810580611292854
143,0,1.0,0.0,0.0,1.0,2.0,143.0,2.0,0.0,0.6735818612696961,0.49522968237581894,0.44590520950530926,1.0,2.0,2.0,1.0,-1.0,2.0,7.0,0.0,4.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.524547655418668,0.2980862428750066,0.17736610170632533
144,1,0.0,0.0,1.0,2.0,4.0,144.0,3.0,0.0,0.6735818612696961,0.5103727919045443,0.44590520950530926,1.0,2.0,2.0,1.0,2.0,0.0,8.0,1.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.660555280575898,0.11609015122235586,0.2233545682017463
145,0,1.0,1.0,0.0,1.0,3.0,145.0,1.0,1.0,0.6735818612696961,0.5103727919045443,0.46252805322015,0.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.7105099228437555,0.16482653927957963,0.12466353787666488
146,1,1.0,1.0,1.0,3.0,7.0,146.0,1.0,1.0,0.6833744054316052,0.5103727919045443,0.46252805322015,0.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.7027618793771735,0.1556132709214579,0.14162484970136865
147,1,1.0,0.0,1.0,3.0,6.0,147.0,3.0,1.0,0.692873173268657,0.5103727919045443,0.46252805322015,0.0,2.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.6623425183318864,0.17677404588408036,0.16088343578403316
148,0,1.0,1.0,0.0,1.0,3.0,148.0,3.0,0.0,0.692873173268657,0.5103727919045443,0.4786522116235455,0.0,2.0,2.0,0.0,2.0,-2.0,2.0,5.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.4233625779572953,0.11299216600182822,0.4636452560408766
149,0,1.0,0.0,0.0,1.0,2.0,149.0,2.0,0.0,0.692873173268657,0.5103727919045443,0.4942926452748391,0.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.723598134093686,0.19312269138339894,0.08327917452291504
150,1,1.0,0.0,1.0,3.0,6.0,150.0,1.0,0.0,0.692873173268657,0.525061608147408,0.4942926452748391,1.0,1.0,2.0,-1.0,1.0,2.0,0.0,1.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.6645491924905679,0.22470503575134962,0.11074577175808244
151,0,0.0,1.0,0.0,0.0,1.0,151.0,3.0,0.0,0.5,0.25,0.125,1.0,1.0,3.0,1.0,1.0,-1.0,1.0,2.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.336269791900339,0.4446062337652638,0.21912397433439723
152,1,0.0,1.0,1.0,2.0,5.0,152.0,1.0,0.0,0.5,0.25,0.15125,1.0,1.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.4493919696938916,0.493778842324359,0.05682918798174944
153,0,1.0,1.0,0.0,1.0,3.0,153.0,1.0,0.0,0.515,0.25,0.15125,1.0,1.0,3.0,0.0,1.0,3.0,0.0,4.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.3706911624230464,0.5394162210820402,0.08989261649491331
154,1,0.0,1.0,1.0,2.0,5.0,154.0,1.0,1.0,0.52955,0.25,0.15125,0.0,1.0,3.0,1.0,1.0,3.0,0.0,5.0,3.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.34899832259138386,0.5580103818308196,0.0929912955777965
155,1,0.0,0.0,1.0,2.0,4.0,155.0,2.0,0.0,0.5436635,0.25,0.15125,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,4.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5668938564347934,0.3712397877469679,0.06186635581823869
156,1,0.0,0.0,1.0,2.0,4.0,156.0,1.0,1.0,0.5436635,0.2725,0.15125,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,5.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.6703058076601589,0.2494495532146806,0.08024463912516046
157,1,1.0,0.0,1.0,3.0,6.0,157.0,1.0,0.0,0.5573535949999999,0.2725,0.15125,1.0,1.0,3.0,-1.0,1.0,3.0,0.0,2.0,6.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.6107320299573702,0.30099899527775964,0.0882689747648701
158,1,1.0,0.0,1.0,3.0,6.0,158.0,1.0,0.0,0.5706329871499999,0.2725,0.15125,1.0,1.0,3.0,0.0,1.0,3.0,0.0,3.0,7.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.34736803646569575,0.5046435371717437,0.14798842636256052
159,1,0.0,1.0,1.0,2.0,5.0,159.0,3.0,0.0,0.5835139975354999,0.2725,0.15125,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.34699390191484575,0.5049328343463668,0.14807326373878757
160,0,1.0,0.0,0.0,1.0,2.0,160.0,1.0,1.0,0.5835139975354999,0.2725,0.1767125,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.30076145355228445,0.39897316282372647,0.3002653836239892
161,1,1.0,0.0,1.0,3.0,6.0,161.0,2.0,1.0,0.5960085776094349,0.2725,0.1767125,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.47525044691651197,0.3112255901828273,0.2135239629006607
162,0,0.0,0.0,0.0,0.0,0.0,162.0,1.0,0.0,0.5960085776094349,0.294325,0.1767125,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,3.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.4014129491404351,0.40075086664766557,0.19783618421189914
163,1,0.0,0.0,1.0,2.0,4.0,163.0,2.0,0.0,0.6081283202811519,0.294325,0.1767125,1.0,2.0,1.0,1.0,-2.0,1.0,1.0,0.0,4.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.1803772843625228,0.5316947321364914,0.28792798350098586
164,0,1.0,0.0,0.0,1.0,2.0,164.0,3.0,0.0,0.6081283202811519,0.31549525,0.1767125,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.3833661965606698,0.10808185253275084,0.5085519509065795
165,0,0.0,1.0,0.0,0.0,1.0,165.0,1.0,1.0,0.6081283202811519,0.31549525,0.201411125,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.46225468259194913,0.18870409680410913,0.34904122060394177
166,1,0.0,1.0,1.0,2.0,5.0,166.0,1.0,1.0,0.6198844706727173,0.31549525,0.201411125,0.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.598544967061711,0.13253641503804436,0.26891861790024457
167,1,1.0,1.0,1.0,3.0,7.0,167.0,1.0,0.0,0.6312879365525358,0.31549525,0.201411125,1.0,2.0,1.0,-1.0,2.0,1.0,0.0,4.0,3.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5529686023488374,0.14758300181340367,0.2994483958377589
168,1,0.0,0.0,1.0,2.0,4.0,168.0,3.0,1.0,0.6423492984559597,0.31549525,0.201411125,1.0,2.0,0.0,1.0,2.0,1.0,1.0,5.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.29559848960979196,0.23255120318507236,0.47185030720513577
169,0,0.0,0.0,0.0,0.0,0.0,169.0,1.0,0.0,0.6423492984559597,0.31549525,0.22536879125,1.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.2577629197122473,0.16852188163933227,0.5737151986484205
170,0,1.0,1.0,0.0,1.0,3.0,170.0,3.0,0.0,0.6530788195022809,0.31549525,0.22536879125,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,7.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.21963611208069558,0.19017096272739237,0.590192925191912
171,0,1.0,1.0,0.0,1.0,3.0,171.0,3.0,0.0,0.6530788195022809,0.31549525,0.24860772751250002,1.0,2.0,2.0,1.0,2.0,-1.0,2.0,8.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.39282753230029416,0.3100645494848533,0.29710791821485255
172,0,0.0,1.0,0.0,0.0,1.0,172.0,1.0,1.0,0.6530788195022809,0.31549525,0.271149495687125,0.0,2.0,2.0,1.0,2.0,2.0,0.0,9.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.4829102432474397,0.38116815829414863,0.13592159845841173
173,1,1.0,0.0,1.0,3.0,6.0,173.0,2.0,0.0,0.6634864549172125,0.31549525,0.271149495687125,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.6136215910480819,0.26271765250519885,0.12366075644671919
174,1,0.0,0.0,1.0,2.0,4.0,174.0,1.0,0.0,0.6634864549172125,0.3360303925,0.271149495687125,1.0,2.0,2.0,-1.0,2.0,2.0,0.0,1.0,3.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.7282075066083539,0.11081073036661275,0.16098176302503342
175,0,1.0,1.0,0.0,1.0,3.0,175.0,1.0,1.0,0.6735818612696961,0.3360303925,0.271149495687125,0.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.43307880526402415,0.25683949165224773,0.310081703083728
176,0,1.0,1.0,0.0,1.0,3.0,176.0,2.0,0.0,0.6833744054316052,0.3360303925,0.271149495687125,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,5.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.671698073801367,0.14873478115874683,0.17956714503988616
177,0,0.0,1.0,0.0,0.0,1.0,177.0,3.0,0.0,0.6833744054316052,0.355949480725,0.271149495687125,0.0,1.0,3.0,0.0,1.0,-1.0,2.0,1.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5877240523386349,0.23992387885557498,0.17235206880579024
178,0,1.0,1.0,0.0,1.0,3.0,178.0,1.0,1.0,0.6833744054316052,0.355949480725,0.2930150108165112,0.0,1.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.6850024780200289,0.27963540184935604,0.035362120130615016
179,0,1.0,0.0,0.0,1.0,2.0,179.0,1.0,0.0,0.692873173268657,0.355949480725,0.2930150108165112,1.0,1.0,3.0,-1.0,1.0,3.0,0.0,3.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.609500788741778,0.3300622000513443,0.06043701120687756
