Trial_number,Chosen_castle,Chosen_location,Correct_location,Accuracy,Number_of_doors,RT,Current_orientation,Current_color,Current_size,First_feature,Second_feature,Third_feature,Participant_size,Participant_orientation,Participant_number,Participant_gender,Early_exit,Training_time,Meta_trial,Participant_age
1,3,1,4,0,8,4.074194400000124,2.0,2,0.4600000000000001,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
2,3,4,5,0,8,4.332614300000387,29.0,6,0.4600000000000001,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
3,3,6,1,0,8,4.665336699999898,42.5,0,0.14,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
4,3,6,0,0,8,4.799775200000113,-56.5,9,0.26,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
5,3,0,4,0,8,1.449249399999644,-52.0,11,0.42000000000000004,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
6,3,7,1,0,8,4.148895100000118,87.5,3,0.1,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
7,3,3,5,0,8,3.316444000000047,83.0,0,0.30000000000000004,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
8,3,5,2,0,8,6.565704000000551,-79.0,14,0.22000000000000003,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
9,3,6,1,0,8,3.8823246000001745,11.0,3,0.22000000000000003,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
10,3,4,1,0,8,2.716483000000153,83.0,11,0.26,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
11,3,6,6,1,8,2.265294800000447,-16.0,13,0.3400000000000001,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
12,3,3,2,0,8,4.683630500000618,-65.5,16,0.26,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,0,24
13,3,2,0,0,8,4.016172899999219,-25.0,4,0.14,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
14,3,4,6,0,8,7.3157059000004665,-83.5,13,0.3400000000000001,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
15,3,1,0,0,8,1.7157035000000178,-56.5,9,0.1,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
16,3,5,0,0,8,8.931766799999423,-52.0,4,0.18000000000000002,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
17,3,2,6,0,8,2.5000757999996495,-47.5,24,0.3400000000000001,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
18,3,4,4,1,8,7.666703800000505,-16.0,3,0.4600000000000001,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
19,3,3,6,0,8,1.8170036999999866,2.0,20,0.38,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,0,24
20,3,3,0,0,8,10.015537499999482,-79.0,10,0.14,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
21,3,2,2,1,8,11.432942399999774,-47.5,15,0.22000000000000003,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
22,3,1,0,0,8,2.767334699999992,-16.0,10,0.1,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,0,24
23,3,3,0,0,8,2.5481713999997737,-7.0,11,0.22000000000000003,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
24,3,1,2,0,8,4.265702099999544,2.0,17,0.1,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
25,3,5,4,0,8,1.3323514000003343,-2.5,2,0.30000000000000004,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
26,3,0,0,1,8,2.583056000000397,-29.5,1,0.1,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
27,3,1,1,1,8,1.7991891000001488,29.0,0,0.14,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,0,24
28,3,6,5,0,8,3.2502410999995845,87.5,6,0.3400000000000001,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,0,24
29,3,3,3,1,8,1.2488876999996137,20.0,21,0.18000000000000002,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
30,3,4,1,0,8,1.4830283999999665,69.5,11,0.18000000000000002,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,0,24
31,3,6,0,0,8,1.7488733000000138,-88.0,10,0.22000000000000003,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
32,3,0,1,0,8,2.1318179999998392,38.0,4,0.18000000000000002,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
33,3,0,3,0,8,1.6821875999994518,15.5,14,0.14,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
34,3,4,6,0,8,2.999278100000083,-43.0,24,0.4600000000000001,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
35,3,6,5,0,8,1.482313499999691,74.0,5,0.3400000000000001,size,color,orientation,0.30000000000000004,11.0,14,female,1,1926.8566840000003,1,24
