Trial_number,Chosen_castle,Chosen_location,Correct_location,Accuracy,Number_of_doors,RT,Current_orientation,Current_color,Current_size,First_feature,Second_feature,Third_feature,Participant_size,Participant_orientation,Participant_number,Participant_gender,Early_exit,Training_time,Meta_trial,Participant_age
28,1,0,0,1,2,1.2958078999999998,-43.0,1,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
29,1,1,0,0,2,1.4173410999999874,51.5,20,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
30,3,1,0,0,8,4.982893699999977,-16.0,5,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
31,1,1,0,0,2,11.645102699999939,6.5,10,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
32,1,0,1,0,2,4.594378500000062,-25.0,6,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
33,1,1,0,0,2,3.1457143000000087,11.0,11,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
34,1,0,1,0,2,4.496351600000025,60.5,1,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
35,1,0,0,1,2,3.028130199999964,-47.5,13,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
36,1,0,1,0,2,6.900769799999921,11.0,7,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
37,1,1,0,0,2,4.01305769999999,38.0,17,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
38,1,0,1,0,2,2.1792580000000044,56.0,0,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
39,1,1,1,1,2,11.361491999999998,83.0,24,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
40,1,0,0,1,2,4.184320200000002,87.5,5,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
41,1,1,1,1,2,2.58277570000007,56.0,11,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
42,1,1,0,0,2,1.7338251999999557,-65.5,10,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
43,1,1,1,1,2,9.9447768,-16.0,8,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
44,1,1,1,1,2,1.7662046000000373,74.0,20,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
45,1,0,0,1,2,4.033422700000074,-88.0,5,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
46,1,1,1,1,2,2.5002130999999963,65.0,9,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
47,1,1,0,0,2,2.116171799999961,78.5,3,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
48,1,1,1,1,2,12.180045999999948,6.5,24,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
49,1,0,0,1,2,12.033710000000042,38.0,7,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
50,1,0,1,0,2,15.80144359999997,2.0,8,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
51,1,0,0,1,2,9.396504899999968,15.5,24,0.1,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
52,1,0,0,1,2,5.000382800000011,-7.0,14,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
53,1,0,1,0,2,10.383279499999958,38.0,12,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
54,1,1,0,0,2,3.129300300000068,38.0,20,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
55,1,1,1,1,2,22.81046260000005,38.0,12,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
56,1,1,1,1,2,5.117840500000057,69.5,9,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
57,1,1,1,1,2,2.949960600000054,78.5,3,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
58,1,1,0,0,2,4.618191999999908,15.5,7,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
59,1,1,0,0,2,4.768037000000049,-70.0,4,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
60,1,1,0,0,2,7.622772599999962,69.5,8,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
61,1,1,0,0,2,6.459552799999983,65.0,15,0.1,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
62,1,1,0,0,2,3.6448160999999573,69.5,8,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
63,1,1,1,1,2,6.1611659000000145,-34.0,20,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
64,1,1,1,1,2,9.150807299999997,-74.5,19,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
65,1,1,1,1,2,5.28349060000005,6.5,12,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
66,1,1,0,0,2,4.766671599999995,-88.0,10,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
67,1,0,0,1,2,20.224222300000065,87.5,20,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
68,1,0,0,1,2,4.5844458999999915,-88.0,20,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
69,1,1,1,1,2,4.617614800000069,-16.0,14,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
70,1,1,0,0,2,4.100581899999952,-79.0,4,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
71,1,0,0,1,2,38.02471099999991,42.5,5,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
72,1,1,0,0,2,9.650682699999948,-2.5,3,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
73,1,1,0,0,2,15.044072300000039,51.5,21,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
74,1,0,0,1,2,18.64863809999997,-52.0,11,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
75,1,1,0,0,2,7.516840199999933,-11.5,22,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
76,1,0,0,1,2,8.162155999999868,-34.0,0,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
77,1,1,1,1,2,8.01792660000001,87.5,8,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
78,1,0,0,1,2,3.183500100000174,15.5,7,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
79,1,0,0,1,2,1.182478299999957,-11.5,4,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
80,1,1,0,0,2,5.6335239,74.0,18,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
81,1,0,0,1,2,1.4939202000000478,-47.5,19,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
82,1,1,0,0,2,1.749778699999979,51.5,7,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
83,1,0,0,1,2,1.1070871000001716,42.5,9,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
84,1,1,1,1,2,1.467419800000016,-2.5,10,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
85,1,1,1,1,2,1.8334769999999025,87.5,9,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
86,1,0,0,1,2,1.4333626000000095,83.0,13,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
87,1,1,1,1,2,1.3660933999999543,38.0,5,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
88,1,1,1,1,2,0.884412999999995,-25.0,21,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
89,1,1,1,1,2,5.433986000000004,74.0,23,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
90,1,1,1,1,2,2.783798700000034,83.0,24,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
91,1,0,0,1,2,1.5833364999998594,-61.0,12,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
92,1,0,0,1,2,11.466504900000018,65.0,20,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
93,1,1,0,0,2,7.958408100000042,-29.5,7,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
94,2,3,1,0,4,10.383753599999864,11.0,20,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
95,2,0,1,0,4,4.442150999999967,38.0,16,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
96,2,1,1,1,4,5.849638999999797,-70.0,18,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
97,2,1,1,1,4,1.4669243999999253,-29.5,24,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
98,2,2,2,1,4,2.917326600000024,6.5,5,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
99,2,2,0,0,4,3.615940000000137,74.0,8,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
100,2,0,2,0,4,1.5000138999998853,69.5,3,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
101,2,3,1,0,4,1.184032200000047,-2.5,17,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
102,2,2,0,0,4,4.81632239999999,-34.0,11,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
103,2,2,0,0,4,2.366589700000077,-7.0,12,0.1,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
104,2,1,3,0,4,1.9328573999998753,-38.5,22,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
105,2,0,0,1,4,2.1340571999999156,-11.5,8,0.1,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
106,2,1,1,1,4,5.7177963000001455,29.0,15,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
107,2,3,3,1,4,2.783407699999998,-34.0,24,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
108,2,1,1,1,4,3.466758099999879,-79.0,19,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
109,2,3,1,0,4,3.0674860999999964,51.5,14,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
110,2,1,1,1,4,1.1663994999998977,60.5,14,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
111,2,3,3,1,4,3.3994328999999652,-7.0,18,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
112,2,2,0,0,4,3.367554700000028,38.0,11,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
113,2,2,0,0,4,1.5501140999999734,-25.0,11,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
114,2,1,3,0,4,2.367660399999977,-7.0,16,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
115,2,0,2,0,4,2.632109700000001,42.5,1,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
116,2,2,2,1,4,1.5330079000000296,-79.0,1,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
117,2,2,2,1,4,1.6509500000001935,6.5,5,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
118,2,3,1,0,4,4.567006800000172,33.5,24,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
119,2,1,1,1,4,2.4657615000000987,-25.0,19,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
120,2,1,3,0,4,1.451385799999798,78.5,18,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
121,2,0,0,1,4,2.950368600000047,33.5,10,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
122,2,0,2,0,4,1.8502876999998534,-2.5,5,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
123,2,1,1,1,4,2.5808735000000524,60.5,16,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
124,2,1,1,1,4,2.6675067999999555,83.0,20,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
125,2,2,0,0,4,4.966860099999849,-16.0,1,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
126,2,0,0,1,4,5.382944799999905,-56.5,10,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
127,2,0,2,0,4,7.31673950000004,-34.0,9,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
128,2,0,0,1,4,14.249488800000108,-34.0,6,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
129,2,1,1,1,4,10.734424900000022,-43.0,16,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
130,2,1,3,0,4,2.434187999999949,-88.0,15,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
131,2,2,0,0,4,1.6005481000001964,-16.0,10,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
132,1,1,0,0,2,3.16843300000005,-11.5,18,0.1,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
133,1,0,1,0,2,4.578094899999996,-52.0,9,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
134,1,1,1,1,2,1.357080200000155,-70.0,4,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
135,1,0,0,1,2,0.9832871000000978,-34.0,15,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
136,1,0,0,1,2,0.8342114000001857,42.5,19,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
137,1,1,1,1,2,1.417187100000092,-65.5,9,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
138,1,1,1,1,2,1.4008645000001252,24.5,15,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
139,1,0,0,1,2,1.3330803999999716,-38.5,9,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
140,1,0,0,1,2,2.4164680999999746,60.5,1,0.1,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
141,1,0,0,1,2,0.7836843999998564,65.0,6,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
142,1,0,0,1,2,0.516300400000091,60.5,17,0.1,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
143,1,1,0,0,2,1.5841073999999935,33.5,2,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
144,1,1,0,0,2,1.2895043000000896,-52.0,17,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
145,1,0,0,1,2,0.8742383000001155,-11.5,2,0.1,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
146,1,1,1,1,2,0.8828512999998566,-11.5,4,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
147,1,0,0,1,2,0.8328504000000976,6.5,21,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
148,1,1,1,1,2,7.333827400000018,65.0,20,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
149,1,0,0,1,2,12.88311490000001,42.5,10,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
150,1,0,0,1,2,1.1180779000001166,47.0,13,0.1,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
151,1,0,0,1,2,2.58394149999981,-47.5,3,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
152,1,1,1,1,2,1.4668656999999712,-61.0,1,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
153,1,1,1,1,2,1.9172303999998803,47.0,11,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
154,1,0,0,1,2,3.917215599999963,-16.0,17,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
155,2,1,1,1,4,3.816790299999866,74.0,23,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
156,2,1,1,1,4,3.9669996000000083,29.0,23,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
157,2,1,1,1,4,0.9673276000000897,-74.5,15,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
158,2,0,0,1,4,9.183574500000077,-74.5,11,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
159,2,1,1,1,4,2.8503103000000465,65.0,15,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
160,2,1,1,1,4,1.117513499999859,-16.0,19,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
161,2,1,1,1,4,2.68344379999985,-25.0,23,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
162,2,2,0,0,4,3.783365200000162,-65.5,8,0.1,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
163,2,2,2,1,4,2.0343920999998772,65.0,12,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
164,2,0,0,1,4,2.0992771999999604,-79.0,5,0.1,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
165,2,1,1,1,4,4.299589699999842,24.5,14,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
166,2,1,1,1,4,1.733765700000049,-7.0,18,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
167,2,0,0,1,4,5.333342500000072,69.5,1,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
168,2,0,0,1,4,1.8837418999999045,-7.0,11,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
169,2,1,1,1,4,2.1498498999999356,-43.0,14,0.1,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
170,2,3,2,0,4,3.216475599999967,60.5,4,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
171,2,3,3,1,4,1.7326994000000013,-88.0,21,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
172,2,1,0,0,4,14.616313600000012,74.0,8,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
173,2,0,0,1,4,1.8338339000001724,-83.5,5,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
174,2,0,0,1,4,2.4670975999999882,-74.5,0,0.18000000000000002,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
175,2,2,2,1,4,4.649621199999956,15.5,11,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
176,2,2,2,1,4,2.6669377000000623,-43.0,5,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
177,2,0,0,1,4,5.283573899999965,47.0,8,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
178,2,0,0,1,4,5.833482600000025,-70.0,1,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
179,2,3,1,0,4,3.234172400000034,-43.0,23,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
180,2,3,1,0,4,6.632924000000003,-38.5,19,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
181,2,0,0,1,4,2.033577300000161,20.0,4,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
182,2,0,0,1,4,1.4680303000000094,-29.5,0,0.1,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
183,2,2,2,1,4,3.850100999999995,38.0,7,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
184,2,0,0,1,4,4.883448400000134,29.0,3,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
185,2,0,0,1,4,2.916764899999862,42.5,7,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
186,2,3,3,1,4,2.883647299999893,69.5,22,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
187,2,0,0,1,4,4.332888700000012,-2.5,1,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
188,2,0,0,1,4,2.6161247000000003,38.0,7,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
189,2,3,3,1,4,3.4999477999999726,-56.5,24,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
190,2,3,3,1,4,2.88405089999992,56.0,17,0.38,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
191,3,0,2,0,8,23.165991400000166,-88.0,19,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
192,3,5,6,0,8,6.799731999999949,-79.0,14,0.4600000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
193,3,2,2,1,8,4.316324500000064,-20.5,22,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
194,3,3,0,0,8,5.632632699999931,-29.5,0,0.30000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
195,3,0,1,0,8,2.7495390000001407,42.5,10,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
196,3,1,4,0,8,1.8335455999999795,-70.0,6,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
197,3,2,2,1,8,4.766039899999896,-61.0,15,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
198,3,2,2,1,8,1.2999736999997822,-29.5,16,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
199,3,0,0,1,8,6.067616699999917,-43.0,6,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
200,3,0,0,1,8,1.9833678999998483,-20.5,7,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
201,3,0,1,0,8,1.6668216000000484,74.0,8,0.14,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
202,3,0,0,1,8,9.882193499999858,-74.5,5,0.22000000000000003,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
203,3,3,4,0,8,1.8006109000000379,-47.5,0,0.42000000000000004,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
204,2,0,0,1,4,2.0834133999999267,11.0,4,0.26,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,1,24
205,2,2,0,0,4,3.2004934000001413,-65.5,5,0.3400000000000001,size,color,orientation,0.38,-2.5,17,male,1,2216.672188,0,24
