Trial_number,Chosen_castle,Chosen_location,Correct_location,Accuracy,Number_of_doors,RT,Current_orientation,Current_color,Current_size,First_feature,Second_feature,Third_feature,Participant_size,Participant_orientation,Participant_number,Participant_gender,Early_exit,Training_time,Meta_trial,Participant_age
13,2,2,3,0,4,1.1329227000001083,83.0,19,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
14,2,2,3,0,4,2.3166464999999334,38.0,14,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
15,2,3,3,1,4,5.0646948999999495,42.5,21,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
16,2,0,0,1,4,4.31739709999988,-52.0,1,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
17,2,1,2,0,4,4.167177000000038,-16.0,3,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
18,2,2,2,1,4,5.998652699999866,47.0,2,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
19,2,3,3,1,4,1.1830325000000812,15.5,19,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
20,2,1,1,1,4,2.4001252000000477,-29.5,22,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
21,2,1,1,1,4,1.0169550000000527,-56.5,21,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
22,2,2,2,1,4,0.9663852000001043,69.5,1,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
23,2,2,2,1,4,0.8665962000000036,83.0,7,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
24,2,3,2,0,4,1.117196100000001,6.5,11,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
25,2,3,2,0,4,3.1654833000000053,20.0,6,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
26,2,2,3,0,4,5.6165805999999066,69.5,21,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
27,2,1,0,0,4,3.798440100000107,-88.0,6,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
28,2,3,2,0,4,3.3329716999999164,83.0,10,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
29,2,1,1,1,4,8.898368199999823,-43.0,24,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
30,2,3,3,1,4,1.5003249000001233,20.0,23,0.38,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
31,2,3,2,0,4,3.299754099999973,6.5,2,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
32,3,4,5,0,8,16.449360399999932,56.0,5,0.38,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
33,3,4,7,0,8,1.6993285999999443,74.0,24,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
34,3,2,7,0,8,19.53290599999991,24.5,23,0.38,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
35,3,7,7,1,8,1.682302499999878,33.5,14,0.38,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
36,3,6,5,0,8,1.0492455999999493,60.5,2,0.38,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
37,3,0,0,1,8,2.1992780999999013,-25.0,4,0.14,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
38,3,7,5,0,8,2.4170107999998436,33.5,1,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
39,3,7,7,1,8,2.3834249999999884,15.5,15,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
40,3,2,3,0,8,7.633798900000102,-61.0,23,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
41,3,4,5,0,8,2.4657720000000154,65.0,12,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
42,3,3,0,0,8,5.532449600000064,-70.0,6,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
43,3,1,0,0,8,6.165843900000027,-34.0,8,0.14,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
44,3,5,5,1,8,15.448547699999835,56.0,7,0.38,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
45,3,3,2,0,8,4.735335500000019,-79.0,24,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
46,3,4,7,0,8,1.9651671999999962,87.5,17,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
47,1,0,1,0,2,2.1254675000000134,69.5,13,0.38,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
48,1,0,1,0,2,0.9593373000000156,69.5,21,0.38,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
49,1,1,0,0,2,1.341458399999965,-52.0,11,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
50,1,0,1,0,2,1.5925704000001133,-7.0,0,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
51,1,1,1,1,2,1.8597316999998839,20.0,6,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
52,1,0,0,1,2,1.0338976000000457,-34.0,8,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
53,1,1,1,1,2,0.5172984000000724,38.0,13,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
54,1,0,0,1,2,1.0005609000002096,-83.5,9,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
55,1,0,0,1,2,3.183271500000046,-38.5,2,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
56,1,1,1,1,2,0.49950510000007853,60.5,24,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
57,1,1,1,1,2,0.9007718000000295,47.0,0,0.14,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
58,1,0,1,0,2,1.533397100000002,-2.5,14,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
59,2,3,2,0,4,9.449992300000076,6.5,3,0.38,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
60,2,0,1,0,4,8.700192100000095,-88.0,24,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
61,2,3,2,0,4,3.0988385000000562,24.5,3,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
62,2,1,0,0,4,1.1330069999999068,-47.5,6,0.14,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
63,2,2,2,1,4,5.316182699999899,2.0,2,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
64,2,0,1,0,4,11.733444699999836,-61.0,21,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
65,2,0,2,0,4,2.7159079999998994,-16.0,10,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
66,2,1,0,0,4,9.11611189999985,-65.5,4,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
67,2,3,3,1,4,15.849307100000033,33.5,13,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
68,2,0,0,1,4,3.1166412000000037,-20.5,6,0.4600000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
69,2,1,1,1,4,2.516961199999969,-70.0,24,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
70,2,0,1,0,4,7.500601299999971,-38.5,22,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
71,2,1,1,1,4,1.133154900000136,-83.5,16,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
72,2,0,0,1,4,2.6839810999999827,-20.5,10,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
73,2,2,2,1,4,4.51766049999992,38.0,8,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
74,2,2,2,1,4,0.9002765000000181,56.0,10,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
75,2,2,3,0,4,1.6501408999999967,87.5,17,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
76,2,3,3,1,4,3.14934849999986,33.5,20,0.38,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
77,2,3,1,0,4,4.583152700000028,-70.0,23,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
78,2,2,2,1,4,2.265854900000022,42.5,7,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
79,2,3,3,1,4,2.4335541000000376,78.5,13,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
80,2,3,2,0,4,1.3840741999999864,87.5,0,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
81,2,0,3,0,4,3.483688000000029,-16.0,24,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
82,2,1,0,0,4,3.7321472999999514,-52.0,6,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
83,2,3,2,0,4,1.7997204000000693,20.0,7,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
84,2,0,0,1,4,3.6336175000001276,-29.5,1,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
85,2,3,2,0,4,1.3337410999999975,11.0,7,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
86,2,0,1,0,4,6.017241099999865,-65.5,23,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
87,2,2,2,1,4,1.2656832999998642,51.5,8,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
88,2,1,1,1,4,1.5161229000000276,-52.0,19,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
89,2,1,0,0,4,12.699234799999886,-65.5,2,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
90,3,7,5,0,8,2.232377099999894,20.0,8,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
91,3,5,0,0,8,5.682013900000129,-83.5,8,0.14,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
92,3,5,7,0,8,1.331699800000024,24.5,24,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
93,3,4,7,0,8,1.266893699999855,65.0,20,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
94,3,2,5,0,8,1.1158821000001353,78.5,4,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
95,3,2,0,0,8,3.1993135999998685,-38.5,4,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
96,3,4,3,0,8,0.9994066000001567,-79.0,23,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
97,3,4,4,1,8,14.132848400000057,69.5,12,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
98,3,2,1,0,8,3.766967999999906,-38.5,1,0.38,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
99,3,2,1,0,8,1.5484524000000874,-70.0,6,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
100,3,2,5,0,8,1.8319042000000536,74.0,0,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
101,3,2,1,0,8,2.831963999999971,-25.0,2,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
102,3,2,5,0,8,1.4338310000000547,65.0,12,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
103,3,2,1,0,8,34.76661150000018,-56.5,12,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
104,3,4,0,0,8,1.5496236000001318,-38.5,12,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
105,3,7,1,0,8,32.79956379999999,-20.5,5,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
106,1,0,1,0,2,1.4428067000001192,33.5,3,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
107,1,1,1,1,2,1.3925599000001512,69.5,13,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
108,1,1,1,1,2,0.8001282000000174,51.5,15,0.4600000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
109,1,1,1,1,2,1.3510263999999097,78.5,10,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
110,1,0,0,1,2,0.5666787999998633,-47.5,21,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
111,1,0,1,0,2,1.966425500000014,-11.5,18,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
112,1,1,1,1,2,2.6549291999999696,-2.5,21,0.14,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
113,1,1,1,1,2,1.0821814000000813,83.0,18,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
114,1,1,1,1,2,0.8834286999999676,11.0,1,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
115,1,1,1,1,2,0.9337834000000385,65.0,9,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
116,1,1,1,1,2,3.1498953000000256,-11.5,8,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
117,1,0,0,1,2,1.617409700000053,-79.0,0,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
118,1,0,0,1,2,1.333701400000109,-56.5,17,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
119,1,1,1,1,2,1.4496237000000747,33.5,20,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
120,1,0,0,1,2,0.7838423999999122,-70.0,21,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
121,1,1,1,1,2,1.5005226000000675,24.5,13,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
122,2,3,2,0,4,13.11622680000005,-16.0,6,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
123,2,0,0,1,4,4.531995499999994,-43.0,3,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
124,2,0,0,1,4,4.384033599999839,-74.5,1,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
125,2,3,3,1,4,3.2496459999999843,56.0,13,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
126,2,2,2,1,4,6.233827499999961,60.5,2,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
127,2,0,2,0,4,8.400831900000185,24.5,3,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
128,2,3,3,1,4,3.3840553,-16.0,14,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
129,2,3,3,1,4,3.6169734000000062,87.5,22,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
130,2,2,2,1,4,2.100102400000196,83.0,5,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
131,2,1,3,0,4,3.3329510999999457,11.0,19,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
132,2,3,1,0,4,3.500021600000082,-20.5,16,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
133,2,1,1,1,4,3.166170199999897,-34.0,22,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
134,2,0,0,1,4,1.800331199999846,-56.5,8,0.14,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
135,2,0,0,1,4,2.584130800000139,-70.0,11,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
136,2,1,1,1,4,1.7671025999998164,-70.0,23,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
137,2,3,3,1,4,9.05034969999997,29.0,23,0.4600000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
138,2,0,0,1,4,2.682761699999901,-20.5,11,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
139,2,0,0,1,4,1.8658863000000565,-43.0,0,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
140,2,2,2,1,4,2.8171168999999736,60.5,2,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
141,2,1,1,1,4,1.3334182000000965,-34.0,24,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
142,2,3,3,1,4,6.567559299999857,-2.5,13,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
143,3,0,0,1,8,8.849075699999958,-38.5,10,0.14,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
144,3,5,5,1,8,6.50041699999997,42.5,2,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
145,3,0,0,1,8,5.3165186999999605,-56.5,1,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
146,3,2,6,0,8,11.38349519999997,2.0,21,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
147,3,3,7,0,8,16.582643799999914,2.0,24,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
148,3,0,0,1,8,4.51667819999966,-52.0,8,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
149,3,0,4,0,8,6.200597000000016,-7.0,8,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
150,3,1,1,1,8,16.24918919999982,-43.0,4,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
151,3,5,5,1,8,5.267654799999946,51.5,11,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
152,3,4,5,0,8,6.049804100000074,69.5,8,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
153,3,0,4,0,8,14.14976119999983,-11.5,5,0.14,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
154,3,0,4,0,8,5.932477699999708,6.5,5,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
155,3,3,3,1,8,19.217398599999797,-52.0,22,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
156,3,4,4,1,8,3.9329908999998224,65.0,2,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
157,3,1,1,1,8,5.432783400000062,-88.0,6,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
158,3,5,5,1,8,5.483642099999997,65.0,7,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
159,3,3,7,0,8,11.767027499999585,-11.5,18,0.4600000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
160,3,3,3,1,8,7.799029900000278,-65.5,15,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
161,3,7,7,1,8,17.099130199999763,-7.0,21,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
162,3,0,1,0,8,5.350561299999754,-29.5,4,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
163,3,4,4,1,8,4.899871600000097,74.0,3,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
164,3,1,5,0,8,17.682309899999836,-16.0,10,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
165,3,4,4,1,8,4.84920800000009,87.5,2,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
166,3,0,1,0,8,8.433366100000057,-43.0,9,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
167,3,7,7,1,8,29.216327900000124,6.5,18,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
168,3,3,7,0,8,8.766660799999954,-7.0,24,0.4600000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
169,3,6,6,1,8,27.33300559999998,15.5,20,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
170,3,3,3,1,8,4.000222000000122,-88.0,13,0.30000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
171,3,7,7,1,8,3.9666207999998733,78.5,17,0.38,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
172,3,4,5,0,8,6.233625200000006,65.0,9,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
173,3,0,0,1,8,5.33284569999978,-65.5,12,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
174,3,7,7,1,8,4.083252199999606,78.5,21,0.42000000000000004,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
175,3,3,3,1,8,3.417034000000058,-52.0,16,0.4600000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
176,3,7,7,1,8,2.9826281999999082,87.5,21,0.4600000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
177,3,1,1,1,8,3.334110299999793,-83.5,2,0.22000000000000003,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
178,3,7,7,1,8,4.166730799999641,74.0,17,0.26,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
179,3,2,6,0,8,12.950119300000097,-11.5,14,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
180,3,2,2,1,8,7.183028299999933,-88.0,13,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
181,3,4,4,1,8,4.80035719999978,56.0,9,0.18000000000000002,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
182,3,5,5,1,8,5.316677900000286,65.0,9,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
183,3,3,3,1,8,7.233238900000288,-74.5,19,0.4600000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
184,3,5,5,1,8,6.133731200000057,33.5,4,0.38,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
185,3,0,4,0,8,5.132524800000283,-16.0,3,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
186,3,1,1,1,8,22.215314600000056,-61.0,8,0.4600000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,1,22
187,3,0,0,1,8,3.382968399999754,-79.0,2,0.1,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
188,3,5,1,0,8,17.59971680000035,-20.5,9,0.3400000000000001,orientation,color,size,0.22000000000000003,-16.0,8,male,1,2208.7880389,0,22
